ServerName;DatabaseName;SQLServerVersion;QueryExecutedAt
----------;------------;----------------;---------------
AOVIA2VMS006;AlplaPROD_aovia2;Microsoft SQL Server 2022 (RTM) - 16.0.1000.6 (X64) 
	Oct  8 2022 05:58:25 
	Copyright (C) 2022 Microsoft Corporation
	Standard Edition (64-bit) on Windows Server 2022 Standard 10.0 <X64> (Build 20348: ) (Hypervisor)
;5/29/2026 11:11:50 PM

(1 rows affected)

SchemaName;SchemaId
----------;--------
AlplaAPP;5
AlplaREPORTBUDGET;6
db_accessadmin;16385
db_backupoperator;16389
db_datareader;16390
db_datawriter;16391
db_ddladmin;16387
db_denydatareader;16392
db_denydatawriter;16393
db_owner;16384
db_securityadmin;16386
dbo;1

(12 rows affected)

SchemaName;TableName;ApproxRowCount;CreatedDate;LastModifiedDate
dbo;T_ExportPalettenBewegungenLager;0;9/27/2018 2:20:03 PM;5/20/2026 8:33:17 AM
dbo;T_ExportPalettenBewegungenLKW;0;9/27/2018 2:20:03 PM;5/20/2026 8:33:17 AM
dbo;T_ExportPalettenBewegungenProduktion;0;9/27/2018 2:20:03 PM;5/20/2026 8:33:17 AM
dbo;T_ExportSchnittstellen;1;9/27/2018 2:20:03 PM;5/20/2026 8:33:17 AM
dbo;T_ExportVerpackungskosten;0;9/27/2018 2:20:03 PM;5/20/2026 8:33:17 AM
dbo;T_ExportVerpackungsVerhaeltnisse;0;9/27/2018 2:20:03 PM;5/20/2026 8:33:17 AM
dbo;T_ExternalConfigurationStore;0;9/27/2018 2:20:03 PM;7/22/2025 2:28:34 PM
dbo;T_ExterneTools;2;9/27/2018 2:20:01 PM;5/20/2026 8:33:18 AM
dbo;T_ExterneToolsModule;6;9/27/2018 2:20:02 PM;5/20/2026 8:33:18 AM
dbo;T_Farben;30;9/27/2018 2:19:59 PM;5/20/2026 8:33:18 AM
dbo;T_Farbencode;19;9/27/2018 2:19:59 PM;5/20/2026 8:33:18 AM
dbo;T_Farbkategorien;32;9/27/2018 2:20:01 PM;5/20/2026 8:33:18 AM
dbo;T_FeatureSwitch;9;9/27/2018 2:20:00 PM;5/20/2026 8:33:18 AM
dbo;T_FeldText;0;9/27/2018 2:20:03 PM;5/20/2026 8:33:18 AM
dbo;T_Fertigungsmittel;178;9/27/2018 2:19:59 PM;5/20/2026 8:33:18 AM
dbo;T_FertigungsmittelAdditive;16;9/27/2018 2:19:59 PM;5/20/2026 8:33:18 AM
dbo;T_FertigungsmittelGruppen;90;9/27/2018 2:19:59 PM;5/20/2026 8:33:18 AM
dbo;T_FibuKonten;16;9/27/2018 2:19:59 PM;5/20/2026 8:33:18 AM
dbo;T_FuellLinien;0;9/27/2018 2:20:01 PM;5/20/2026 8:33:18 AM
dbo;T_FuellLose;0;9/27/2018 2:20:01 PM;5/20/2026 8:33:18 AM
dbo;T_FuellLose_ProdPlanung;0;9/27/2018 2:20:00 PM;5/20/2026 8:33:18 AM
dbo;T_FuellLoseJeProdTag;0;9/27/2018 2:20:01 PM;5/20/2026 8:33:18 AM
