TABLE_SCHEMA;TABLE_NAME;COLUMN_NAME;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;IS_NULLABLE;ORDINAL_POSITION
dbo;V_EAIJournalPositionSummary;LieferantAdresseBez;nvarchar;100;YES
dbo;V_EAIJournalPositionSummary;LieferantAdresseInternerKunde;int;;YES
dbo;V_EAIJournalPositionSummary;LieferantAdresseStaatBez;nvarchar;50;YES
dbo;V_EAIJournalPositionSummary;LieferantAdresseStaatPostKzBez;nvarchar;5;YES
dbo;V_EAIJournalPositionSummary;IdKundenAdresse;int;;YES
dbo;V_EAIJournalPositionSummary;KundenAdresseBez;nvarchar;100;YES
dbo;V_EAIJournalPositionSummary;KundenAdresseInternerKunde;int;;YES
dbo;V_EAIJournalPositionSummary;IdLieferAdresse;int;;YES
dbo;V_EAIJournalPositionSummary;LieferAdresseBez;nvarchar;100;YES
dbo;V_EAIJournalPositionSummary;LieferAdresseStaatBez;nvarchar;50;YES
dbo;V_EAIJournalPositionSummary;LieferAdresseStaatPostKzBez;nvarchar;5;YES
dbo;V_EAIJournalPositionSummary;IdRechnungsAdresse;int;;YES
dbo;V_EAIJournalPositionSummary;RechnungsAdresseBez;nvarchar;100;YES
dbo;V_EAIJournalPositionSummary;RechnungsAdresseStaatBez;nvarchar;50;YES
dbo;V_EAIJournalPositionSummary;RechnungsAdresseStaatPostKzBez;nvarchar;5;YES
dbo;V_EAIJournalPositionSummary;IdKontoAdresse;int;;YES
dbo;V_EAIJournalPositionSummary;KontoAdressBez;nvarchar;100;YES
dbo;V_EAIJournalPositionSummary;Adresse_UID;nvarchar;50;YES
dbo;V_EAIJournalTextVorlageZuordnung;IdAdressen;int;;NO
dbo;V_EAIJournalTextVorlageZuordnung;AdressBez;nvarchar;100;NO
dbo;V_EDIDokumente;IdLieferadresse;int;;YES
dbo;V_EDIDokumente;IdRechnungsadresse;int;;YES
dbo;V_EDIDokumentPositionen;IdLieferadresse;int;;YES
dbo;V_EDIDokumentPositionen;IdRechnungsadresse;int;;YES
dbo;V_EDIDokumentPositionen_ORDER;IdLieferadresse;int;;YES
dbo;V_EDIDokumentPositionen_ORDER;IdRechnungsadresse;int;;YES
dbo;V_EDIJournalUpload;IdLieferantAdresse;int;;NO
dbo;V_EDIJournalUpload;LieferantAdresseBez;nvarchar;100;NO
dbo;V_EDIJournalUpload;LieferantAdresseInternerKunde;int;;NO
dbo;V_EDIJournalUpload;IdKundenAdresse;int;;NO
dbo;V_EDIJournalUpload;KundenAdresseBez;nvarchar;100;NO
dbo;V_EDIJournalUpload;KundenAdresseInternerKunde;int;;NO
dbo;V_EDIJournalUpload;IdLieferAdresse;int;;NO
dbo;V_EDIJournalUpload;LieferAdresseBez;nvarchar;100;NO
dbo;V_EDIJournalUpload;LieferAdresseKonsignation;int;;NO
dbo;V_EDIJournalUpload;IdRechnungsAdresse;int;;NO
dbo;V_EDIJournalUpload;RechnungsAdresseBez;nvarchar;100;NO
dbo;V_EDIJournalUpload;IdAdressen;int;;NO
dbo;V_EDIKonfigurationen;IdAdressen;int;;NO
dbo;V_EDIKonfigurationen;AdressBez;nvarchar;100;NO
dbo;V_EDIKonfigurationen_BASIS;IdAdressen;int;;NO
dbo;V_EDIKonfigurationen_BASIS;IdAdressentyp;int;;NO
dbo;V_EDIKonfigurationen_BASIS;AdressenBez;nvarchar;100;NO
dbo;V_EDIKonfigurationen_BASIS;AdressenTypBez;nvarchar;50;NO
dbo;V_EDIKonfigurationen_BASIS;AdressenTypKurzBez;nvarchar;3;NO
dbo;V_EDIRouting;IdAdressen;int;;NO
dbo;V_EDIRouting;AdressBez;nvarchar;100;NO
dbo;V_EDIRouting_BASIS;IdAdressen;int;;NO
dbo;V_EDIUpload;IdAdressen;int;;NO
dbo;V_EDIUpload;AddressBez;nvarchar;100;NO
dbo;V_EinkaufsPreise;IdAdresse;int;;NO
dbo;V_EinkaufsPreise;AdressBez;nvarchar;4000;YES
dbo;V_EinlagerungsPositionen;IdAdresse;int;;NO
dbo;V_EinlagerungsPositionen;AdressBez;nvarchar;4000;YES
dbo;V_eMIS_EAIJournalPositionSummary;IdLieferantAdresse_eMIS;int;;YES
dbo;V_eMIS_EAIJournalPositionSummary;LieferantAdresseBez_eMIS;int;;YES
dbo;V_eMIS_EAIJournalPositionSummary;LieferantAdresseInternerKunde_eMIS;int;;YES
dbo;V_eMIS_EAIJournalPositionSummary;LieferantAdresseStaatBez_eMIS;int;;YES
dbo;V_eMIS_EAIJournalPositionSummary;LieferantAdresseStaatPostKzBez_eMIS;int;;YES
dbo;V_eMIS_EAIJournalPositionSummary;IdKundenAdresse_eMIS;int;;YES
dbo;V_eMIS_EAIJournalPositionSummary;KundenAdresseBez_eMIS;int;;YES
dbo;V_eMIS_EAIJournalPositionSummary;KundenAdresseInternerKunde_eMIS;int;;YES
dbo;V_eMIS_EAIJournalPositionSummary;IdLieferAdresse_eMIS;int;;YES
dbo;V_eMIS_EAIJournalPositionSummary;LieferAdresseBez_eMIS;int;;YES
dbo;V_eMIS_EAIJournalPositionSummary;LieferAdresseStaatBez_eMIS;int;;YES
dbo;V_eMIS_EAIJournalPositionSummary;LieferAdresseStaatPostKzBez_eMIS;int;;YES
dbo;V_eMIS_EAIJournalPositionSummary;IdRechnungsAdresse_eMIS;int;;YES
dbo;V_eMIS_EAIJournalPositionSummary;RechnungsAdresseBez_eMIS;int;;YES
dbo;V_eMIS_EAIJournalPositionSummary;RechnungsAdresseStaatBez_eMIS;int;;YES
dbo;V_eMIS_EAIJournalPositionSummary;RechnungsAdresseStaatPostKzBez_eMIS;int;;YES
dbo;V_eMIS_EAIJournalPositionSummary;IdKontoAdresse_eMIS;int;;YES
dbo;V_eMIS_EAIJournalPositionSummary;KontoAdressBez_eMIS;int;;YES
dbo;V_EntladePlanungen;IdAdresse;int;;NO
dbo;V_EntladePlanungen;AdressBez;nvarchar;4000;YES
dbo;V_EntladePositionen;IdAdresse;int;;NO
dbo;V_EntladePositionen;AdressBez;nvarchar;4000;YES
dbo;V_EtikettenDrucker_BASIS;IPAdresse;nvarchar;15;YES
dbo;V_EtikettenDrucker_BASIS;LabelInstanz_IPAdresse;nvarchar;-1;YES
dbo;V_EtikettenGedruckt;IdAdressen;int;;YES
dbo;V_EtikettenGedruckt;AdressBez;nvarchar;100;YES
dbo;V_EtikettenGedrucktSuche;IdAdressen;int;;YES
dbo;V_EtikettenGedrucktSuche;AdressBez;nvarchar;100;NO
dbo;V_EtikettenGedrucktSum;IdAdressen;int;;YES
dbo;V_EtikettenGemappt;IdAdresse;int;;NO
dbo;V_EtikettenVerworfen;IdAdressen;int;;YES
dbo;V_EtikettenVerworfen;AdressBez;nvarchar;100;YES
dbo;V_EurologLagerbestand_CENTRAL;IdLieferAdresse;int;;NO
dbo;V_ExportAktuelleLagerDauer;IdAdresse;int;;NO
dbo;V_ExportAktuellerLagerBestand;IdAdresse;int;;NO
dbo;V_FuellLose;IdAdresse;int;;NO
dbo;V_FuellLose;AdressBez;nvarchar;100;NO
dbo;V_FuellLose;AdressenAktiv;bit;;NO
dbo;V_FuellLoseGruppiert_ORDER;IdAdresse;int;;NO
dbo;V_FuellLoseJeProdTag;IdAdresse;int;;NO
dbo;V_FuellLosHistorie;IdAdresse;int;;NO
dbo;V_FuellLosHistorie;AdressBez;nvarchar;100;NO
dbo;V_GelieferterBestandPerKontoSum;IdLieferAdresse;int;;YES
dbo;V_GelieferterBestandPerKontoSum;IdAdresse;int;;YES
dbo;V_GelieferterBestandPerKontoSum;AdressBez;nvarchar;4000;YES
dbo;V_GeplantePositionenPerKontoAbteilungenBelegSum;IdAdresse;int;;NO
dbo;V_GesamtKundenBestandPerKontoLosnrProduktionsdatumPerUnitSum;IdAdresse;int;;YES
dbo;V_GesamtKundenBestandPerKontoLosnrProduktionsdatumPerUnitSum;AdressBez;nvarchar;100;NO
dbo;V_GesamtKundenBestandPerKontoLosnrProduktionsdatumSum;IdAdresse;int;;YES
dbo;V_GesamtKundenBestandPerKontoLosnrProduktionsdatumSum;AdressBez;nvarchar;100;NO
dbo;V_HistoryEK;IdAdressen;int;;YES
dbo;V_HistoryEK;AdressBez;nvarchar;100;NO
dbo;V_HistoryEK_BASIS;IdAdressen;int;;YES
dbo;V_HistoryEK_BASIS;AdressenBez;nvarchar;100;NO
dbo;V_HistoryEK_BASIS;AdressenAktiv;bit;;NO
dbo;V_HistoryEK_BASIS;AdressenOrt;nvarchar;50;YES
dbo;V_HistoryEK_BASIS;AdressenBonus;real;;YES
dbo;V_HistoryEK_BASIS;AdressenMPBIntern;bit;;NO
dbo;V_HistoryEK_BASIS;AdressenKonsignation;int;;YES
dbo;V_HistoryEK_BASIS;AdressentypKurzBez;nvarchar;3;NO
dbo;V_HistoryEK_BASIS;AdressentypBez;nvarchar;50;NO
dbo;V_HistoryEK_HauptmaterialTyp_BASIS;IdAdressen;int;;YES
dbo;V_HistoryEK_HauptmaterialTyp_BASIS;AdressenBez;nvarchar;100;NO
dbo;V_HistoryEK_HauptmaterialTyp_BASIS;AdressenAktiv;bit;;NO
dbo;V_HistoryEKAktuell;IdAdressen;int;;NO
dbo;V_HistoryEKGrp;IdAdressen;int;;YES
dbo;V_HistoryEKImport_BASIS;IdAdressen;int;;NO
dbo;V_HistoryEKKunden;IdAdressen;int;;NO
dbo;V_HistoryEKKunden;AdressenBez;nvarchar;100;NO
dbo;V_HistoryEKKunden;HistoryEKIdAdressen;int;;YES
dbo;V_HistoryEKKunden;HistoryEKAdressenBez;nvarchar;100;NO
dbo;V_HistoryEKKunden_BASIS;IdAdressen;int;;NO
dbo;V_HistoryEKKunden_BASIS;AdressenBez;nvarchar;100;NO
dbo;V_HistoryEKKunden_BASIS;HistoryEKIdAdressen;int;;YES
dbo;V_HistoryEKKunden_BASIS;HistoryEKAdressenBez;nvarchar;100;NO
dbo;V_HistoryEKProtokoll_BASIS;IdAdressen;int;;NO
dbo;V_HistoryEKProtokoll_BASIS;AdressenBez;nvarchar;100;NO
dbo;V_HistoryEKProtokoll_BASIS;AdressenOrt;nvarchar;50;YES
dbo;V_HistoryEKProtokoll_BASIS;AdressentypKurzBez;nvarchar;3;NO
dbo;V_HistoryEKProtokoll_BASIS;AdressentypBez;nvarchar;50;NO
dbo;V_HistoryEKStaffel;IdAdressen;int;;YES
dbo;V_HistoryEKStaffel;AdressBez;nvarchar;100;NO
dbo;V_HistoryEKStaffel_BASIS;IdAdressen;int;;YES
dbo;V_HistoryEKStaffel_BASIS;AdressenBez;nvarchar;100;NO
dbo;V_HistoryTransportKosten;IdLieferadresse;int;;NO
dbo;V_HistoryTransportKosten;IdSpediteuradresse;int;;NO
dbo;V_HistoryTransportKosten;LieferadresseBez;nvarchar;100;YES
dbo;V_HistoryTransportKosten;LieferadresseAktiv;bit;;YES
dbo;V_HistoryTransportKosten;LieferadresseEntfernung;int;;YES
dbo;V_HistoryTransportKosten;SpediteuradresseIdWaehrung;int;;YES
dbo;V_HistoryTransportKosten;SpediteuradresseWaehrungBez;nvarchar;50;YES
dbo;V_HistoryTransportKosten;SpediteuradresseBez;nvarchar;100;YES
dbo;V_HistoryTransportKosten;SpediteuradresseAktiv;bit;;YES
dbo;V_HistoryTransportkosten_BASIS;IdLieferadresse;int;;NO
dbo;V_HistoryTransportkosten_BASIS;IdSpediteuradresse;int;;NO
dbo;V_HistoryTransportkosten_BASIS;LieferadresseBez;nvarchar;100;YES
dbo;V_HistoryTransportkosten_BASIS;LieferadresseAktiv;bit;;YES
dbo;V_HistoryTransportkosten_BASIS;LieferadresseEntfernung;int;;YES
dbo;V_HistoryTransportkosten_BASIS;SpediteuradresseWaehrungBez;nvarchar;50;YES
dbo;V_HistoryTransportkosten_BASIS;SpediteuradresseWaehrungUmrechungskurs;float;;YES
dbo;V_HistoryTransportkosten_BASIS;SpediteuradresseBez;nvarchar;100;YES
dbo;V_HistoryTransportkosten_BASIS;SpediteuradresseAktiv;bit;;YES
dbo;V_HistoryVK;IdAdressen;int;;YES
dbo;V_HistoryVK;AdressBez;nvarchar;100;NO
dbo;V_HistoryVK_AktuelleUndZukuenftigePreise_BASIS;IdAdressen;int;;YES
dbo;V_HistoryVK_AktuelleUndZukuenftigePreise_BASIS;AdressenBez;nvarchar;100;NO
dbo;V_HistoryVK_AktuelleUndZukuenftigePreise_BASIS;AdressenAktiv;bit;;NO
dbo;V_HistoryVK_AktuelleUndZukuenftigePreise_BASIS;AdressenOrt;nvarchar;50;YES
dbo;V_HistoryVK_AktuelleUndZukuenftigePreise_BASIS;AdressenBonus;real;;YES
dbo;V_HistoryVK_AktuelleUndZukuenftigePreise_BASIS;AdressenMPBIntern;bit;;NO
dbo;V_HistoryVK_AktuelleUndZukuenftigePreise_BASIS;AdressenKonsignation;int;;YES
dbo;V_HistoryVK_AktuelleUndZukuenftigePreise_BASIS;AdressentypKurzBez;nvarchar;3;NO
dbo;V_HistoryVK_AktuelleUndZukuenftigePreise_BASIS;AdressentypBez;nvarchar;50;NO
dbo;V_HistoryVK_BASIS;IdAdressen;int;;YES
dbo;V_HistoryVK_BASIS;AdressenBez;nvarchar;100;NO
dbo;V_HistoryVK_BASIS;AdressenAktiv;bit;;NO
dbo;V_HistoryVK_BASIS;AdressenOrt;nvarchar;50;YES
dbo;V_HistoryVK_BASIS;AdressenBonus;real;;YES
dbo;V_HistoryVK_BASIS;AdressenMPBIntern;bit;;NO
dbo;V_HistoryVK_BASIS;AdressenKonsignation;int;;YES
dbo;V_HistoryVK_BASIS;AdressentypKurzBez;nvarchar;3;NO
dbo;V_HistoryVK_BASIS;AdressentypBez;nvarchar;50;NO
dbo;V_HistoryVK_Hauptkunden_BASIS;IdAdressen;int;;YES
dbo;V_HistoryVK_Hauptkunden_BASIS;AdressenBez;nvarchar;100;NO
dbo;V_HistoryVK_Hauptkunden_BASIS;AdressenOrt;nvarchar;50;YES
dbo;V_HistoryVK_Hauptkunden_BASIS;AdressenAktiv;bit;;NO
dbo;V_HistoryVK_Hauptkunden_BASIS;AdressenBonus;real;;YES
dbo;V_HistoryVK_Hauptkunden_BASIS;AdressenMPBintern;bit;;NO
dbo;V_HistoryVK_Hauptkunden_BASIS;AdressenKonsignation;int;;YES
dbo;V_HistoryVK_Hauptkunden_BASIS;AdressentypKurzBez;nvarchar;3;NO
dbo;V_HistoryVK_Hauptkunden_BASIS;AdressentypBez;nvarchar;50;NO
dbo;V_HistoryVK_HauptmaterialTyp_BASIS;IdAdressen;int;;YES
dbo;V_HistoryVK_HauptmaterialTyp_BASIS;AdressenBez;nvarchar;100;NO
dbo;V_HistoryVK_HauptmaterialTypGruppiert_BASIS;IdAdressen;int;;YES
dbo;V_HistoryVK_HauptmaterialTypGruppiert_BASIS;AdressenBez;nvarchar;100;NO
dbo;V_HistoryVK_Hauptverpackung_BASIS;IdAdressen;int;;YES
dbo;V_HistoryVK_Hauptverpackung_BASIS;AdressenBez;nvarchar;100;NO
dbo;V_HistoryVKAdressenGrp;IdArtikelvarianten;int;;NO
dbo;V_HistoryVKAdressenGrp;IdAdressen;int;;YES
dbo;V_HistoryVKAdressenGrp;MaxGueltigabDatum;datetime;;YES
dbo;V_HistoryVKAktuell;IdAdressen;int;;NO
dbo;V_HistoryVKAktuell_PLANNING;IdAdressen;int;;NO
dbo;V_HistoryVKEKGrp;IdAdressen;int;;YES
dbo;V_HistoryVKImport_BASIS;IdAdressen;int;;NO
dbo;V_HistoryVKProtokoll_BASIS;IdAdressen;int;;NO
dbo;V_HistoryVKProtokoll_BASIS;AdressenBez;nvarchar;100;NO
dbo;V_HistoryVKProtokoll_BASIS;AdressenOrt;nvarchar;50;YES
dbo;V_HistoryVKProtokoll_BASIS;AdressentypKurzBez;nvarchar;3;NO
dbo;V_HistoryVKProtokoll_BASIS;AdressentypBez;nvarchar;50;NO
dbo;V_HistoryVKVpkVorschriftGrp;IdAdressen;int;;YES
dbo;V_IncomingGoodCustomerReturnJournalDeliveryPositions;IdKontoAdresse;int;;YES
dbo;V_InhouseLieferungen;IdAdresse;int;;NO
dbo;V_InhouseLieferungen;AdressBez;nvarchar;100;NO
dbo;V_InventurPositionen;IdAdresse;int;;NO
dbo;V_InventurPositionen;AdressBez;nvarchar;4000;NO
dbo;V_KomponentenAusgaben;IdAdresse;int;;NO
dbo;V_KomponentenAusgaben;AdressBez;nvarchar;4000;YES
dbo;V_KonsignationsBewegungen;IdLieferAdresse;int;;NO
dbo;V_KonsignationsBewegungen;IdAdresse;int;;NO
dbo;V_KonsignationsBewegungen;AdressBez;nvarchar;4000;YES
dbo;V_Konten;IdAdresse;int;;NO
dbo;V_Konten;AdressBez;nvarchar;4000;YES
dbo;V_KontenHistorie;IdLieferadresse;int;;NO
dbo;V_KontenHistorie;IdAdresse;int;;YES
dbo;V_KontenHistorie;AdressBez;nvarchar;4000;YES
dbo;V_KontenHistorieAktuell;IdLieferadresse;int;;NO
dbo;V_KontenHistorieAktuell;IdAdresse;int;;NO
dbo;V_KontenHistorieAktuell;AdressBez;nvarchar;4000;YES
dbo;V_KundenAbrufBestaetigungen;IdAdresse;int;;NO
dbo;V_KundenAbrufBestaetigungen;LieferAdressBez;nvarchar;100;NO
dbo;V_KundenAbrufe;IdAdresse;int;;NO
dbo;V_KundenAbrufe;AdressBezeichnung;nvarchar;100;NO
dbo;V_KundenAbrufeHistorie;IdAdresse;int;;NO
dbo;V_KundenBestand;IdAdresse;int;;NO
dbo;V_KundenBestand;AdressenBez;nvarchar;100;NO
dbo;V_KundenBestandHistorie;IdAdresse;int;;NO
dbo;V_KundenBestandHistorie;AdressenBezeichnung;nvarchar;100;NO
dbo;V_KundenBeziehungen;IdAdresse;int;;NO
dbo;V_KundenBeziehungen_BASIS;IdAdresse;int;;NO
dbo;V_KundenBeziehungen_BASIS;IdAdressentyp;int;;NO
dbo;V_KundenBeziehungen_BASIS;AdressenBez;nvarchar;100;NO
dbo;V_KundenBeziehungen_BASIS;AdressentypKurzBez;nvarchar;3;YES
dbo;V_KundenBeziehungen_BASIS;AdressentypBez;nvarchar;50;YES
dbo;V_LadePlanungen;IdAdresse;int;;NO
dbo;V_LadePlanungen;AdressBez;nvarchar;4000;YES
dbo;V_LadePlanungenLadeAuftragAbruf;AbrufIdKundenAdresse;int;;YES
dbo;V_LadePlanungenLadeAuftragAbruf;AbrufIdLieferAdresse;int;;YES
dbo;V_LadePlanungenLadeAuftragAbruf;AbrufIdRechnungsAdresse;int;;YES
dbo;V_LadePlanungenLadeAuftragAbruf;AbrufKundenAdresseBez;nvarchar;100;NO
dbo;V_LadePlanungenLadeAuftragAbruf;AbrufLieferAdresseBez;nvarchar;100;NO
dbo;V_LadePlanungenLadeAuftragAbruf;AbrufRechnungsAdresseBez;nvarchar;100;NO
dbo;V_LadePlanungenLadeAuftragAbruf;IdAdresse;int;;NO
dbo;V_LadePlanungenLadeAuftragAbruf;AdressBez;nvarchar;4000;YES
dbo;V_LadePlanungenLadeAuftragAbruf;AbrufLieferAdresseOrt;nvarchar;50;NO
dbo;V_LadePositionen;IdAdresse;int;;NO
dbo;V_LagerabgleichBarcodes;IdAdresse;int;;NO
dbo;V_LagerabgleichBarcodes;AdressBezeichnung;nvarchar;100;NO
dbo;V_LagerabgleichInventurJournal;IdAdresse;int;;NO
dbo;V_LagerAbteilungen;IdAdresse;int;;YES
dbo;V_LagerAbteilungen;AdressBez;nvarchar;100;YES
dbo;V_LagerBerechnung;IdAdresse;int;;NO
dbo;V_LagerBerechnung;AdressBez;nvarchar;4000;YES
dbo;V_LagerBestand;IdAdresse;int;;NO
dbo;V_LagerBestand;AdressBez;nvarchar;4000;YES
dbo;V_LagerBestandsHistorie;IdLieferadresse;int;;NO
dbo;V_LagerBestandsHistorie;IdAdresse;int;;YES
dbo;V_LagerBestandsHistorie;AdressBez;nvarchar;4000;YES
dbo;V_LagerBestandsHistorieAktuell;IdLieferadresse;int;;NO
dbo;V_LagerBestandsHistorieAktuell;IdAdresse;int;;YES
dbo;V_LagerBestandsHistorieAktuell;AdressBez;nvarchar;4000;YES
dbo;V_LagerBuchungen;IdAdresse;int;;NO
dbo;V_LagerBuchungen;AdressBez;nvarchar;4000;YES
dbo;V_LagerBuchungenEinkaufsPreise;IdAdresse;int;;NO
dbo;V_LagerBuchungenEinkaufsPreise;AdressBez;nvarchar;4000;YES
dbo;V_LagerKonten;IdAdresse;int;;NO
dbo;V_LagerKonten;AdressBez;nvarchar;4000;YES
dbo;V_LagerKontenBuchungen;IdAdresse;int;;NO
dbo;V_LagerKontenBuchungen;AdressBez;nvarchar;4000;YES
dbo;V_LagerKontenPositionenProduktionSum;IdAdresse;int;;YES
dbo;V_LagerKontenPositionenProduktionSum;AdressBez;nvarchar;4000;YES
dbo;V_LagerPlanungen;IdAdresse;int;;NO
dbo;V_LagerPlanungen;AdressBez;nvarchar;4000;YES
dbo;V_LagerPlanungenAbrufe;AdressBez;nvarchar;4000;YES
dbo;V_LagerPlanungenAbrufe;IdAdresse;int;;NO
dbo;V_LagerPositionen;IdAdresse;int;;NO
dbo;V_LagerPositionen;AdressBez;nvarchar;4000;YES
dbo;V_LagerPositionenBarcodes;IdAdresse;int;;YES
dbo;V_LagerPositionenBarcodes;AdressBez;nvarchar;4000;YES
dbo;V_LagerPositionenBarcodesInventuren;IdAdresse;int;;NO
dbo;V_LagerPositionenBarcodesInventuren;AdressBez;nvarchar;4000;YES
dbo;V_LagerPositionenInventuren;IdAdresse;int;;NO
dbo;V_LagerPositionenInventuren;AdressBez;nvarchar;4000;NO
dbo;V_LagerPositionenPlanungen;IdAdresse;int;;NO
dbo;V_LagerPositionenPlanungen;AdressBez;nvarchar;4000;YES
dbo;V_Layout;IdAdressen;int;;NO
dbo;V_Layout;AdressenBez;nvarchar;100;NO
dbo;V_LieferantenbewertungAbgrenzung;IdAdresse;int;;YES
dbo;V_LieferantenbewertungAbgrenzung;AdressenBez;nvarchar;100;NO
dbo;V_LieferantenBewertungen;IdAdresse;int;;NO
dbo;V_LieferantenBewertungen;AdressenBez;nvarchar;100;NO
dbo;V_LieferantenBewertungen;AdressenPLz;nvarchar;50;NO
dbo;V_LieferantenBewertungen;AdressenOrt;nvarchar;50;NO
dbo;V_LieferantenReklamationen;AdressenBez;nvarchar;100;NO
dbo;V_LieferantenReklamationen;AdressenStrasse;nvarchar;50;NO
dbo;V_LieferantenReklamationen;AdressenPLz;nvarchar;50;NO
dbo;V_LieferantenReklamationen;AdressenOrt;nvarchar;50;NO
dbo;V_LieferantenReklamationsPositionen;AdressenBez;nvarchar;100;YES
dbo;V_LieferBuchungen;IdAdresse;int;;NO
dbo;V_LieferBuchungen;AdressBez;nvarchar;4000;YES
dbo;V_LieferBuchungen;IdLieferAdresse;int;;YES
dbo;V_LieferKonten;IdAdresse;int;;NO
dbo;V_LieferKonten;AdressBez;nvarchar;4000;YES
dbo;V_LieferKonten;IdLieferAdresse;int;;NO
dbo;V_LieferKonten;LieferAdresseBez;nvarchar;100;NO
dbo;V_LieferKontenBuchungen;IdAdresse;int;;NO
dbo;V_LieferKontenBuchungen;AdressBez;nvarchar;4000;YES
dbo;V_LieferKontenBuchungen;IdLieferAdresse;int;;NO
dbo;V_LieferKontenBuchungen;KundenAdressBez;nvarchar;100;NO
dbo;V_LieferKontenBuchungen;LieferAdressBez;nvarchar;100;NO
dbo;V_LieferKontenPerAVSum;IdLieferadresse;int;;NO
dbo;V_LieferKontenPerAVSum;LieferAdressenBez;nvarchar;100;YES
dbo;V_LieferPositionen;IdAdresse;int;;NO
dbo;V_LieferPositionen;AdressBez;nvarchar;4000;YES
dbo;V_LieferPositionen;IdLieferAdresse;int;;YES
dbo;V_Lieferscheine;IdKundenAdresse;int;;YES
dbo;V_Lieferscheine;IdLieferAdresse;int;;YES
dbo;V_Lieferscheine;IdRechnungsAdresse;int;;YES
dbo;V_LieferscheinPositionen;IdRechnungsAdresse;int;;YES
dbo;V_Lieferungen;IdKundenadresse;int;;NO
dbo;V_Lieferungen;KundenAdresseBez;nvarchar;100;YES
dbo;V_Lieferungen;IdLieferadresse;int;;NO
dbo;V_Lieferungen;LieferAdresseBez;nvarchar;100;YES
dbo;V_Lieferungen;IdLieferantAdresse;int;;NO
dbo;V_Lieferungen;LieferantAdresseBez;nvarchar;100;YES
dbo;V_Lieferungen;IdRechnungsAdresse;int;;NO
dbo;V_Lieferungen;RechungsAdresseBez;nvarchar;100;YES
dbo;V_Lieferungen;IdKontoAdresse;int;;NO
dbo;V_Lieferungen;KontoAdresseBez;nvarchar;100;YES
dbo;V_LieferungenFromEAIJournal;IdJournalKundenAdresse;int;;YES
dbo;V_LieferungenFromEAIJournal;IdJournalLieferAdresse;int;;YES
dbo;V_LieferungenFromEAIJournal;IdJournalLieferantAdresse;int;;YES
dbo;V_LieferungenFromEAIJournal;IdJournalRechnungsAdresse;int;;YES
dbo;V_LieferungenFromEAIJournal;IdKontoAdresse;int;;YES
dbo;V_LS_Reservierungen;IdAdresse;int;;YES
dbo;V_LS_Reservierungen;Adresse;nvarchar;100;YES
dbo;V_MachineProductionLotAssignment;IdAdressen;int;;YES
dbo;V_MachineProductionLotAssignment;AdressBez;nvarchar;100;YES
dbo;V_Maschine_EtikettenDrucker_BASIS;EtikettenDruckerIPAdresse;nvarchar;15;YES
dbo;V_Maschine_EtikettenDrucker_BASIS;EtikettenDruckerLabelInstanz_IPAdresse;nvarchar;-1;YES
dbo;V_Maschine_Werkzeug;WerkzeugIdAdressen;int;;NO
dbo;V_Maschine_Werkzeug;WerkzeugAdressenBez;nvarchar;100;NO
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugIdAdressen;int;;NO
dbo;V_Maschine_Werkzeug_BASIS;WerkzeugAdressenBez;nvarchar;100;NO
dbo;V_Maschinen_ProdPlanungen;IdAdressen;int;;YES
dbo;V_Maschinen_ProdPlanungen;AdressBez;nvarchar;100;YES
dbo;V_MaterialBedarf;IdAdresse;int;;YES
dbo;V_MaterialReservierungen;IdAdresse;int;;YES
dbo;v_MD_addresses;IDaddresses;int;;NO
dbo;v_MD_addresses;name;nvarchar;100;NO
dbo;v_MD_addresses;zip code;nvarchar;50;YES
dbo;v_MD_addresses;street;nvarchar;50;YES
dbo;v_MD_addresses;number of post office box;nvarchar;50;YES
dbo;v_MD_addresses;post office box;nvarchar;50;YES
dbo;v_MD_addresses;city;nvarchar;50;YES
dbo;v_MD_addresses;phone;nvarchar;50;YES
dbo;v_MD_addresses;Fax;nvarchar;50;YES
dbo;v_MD_addresses;turnover identity;nvarchar;50;YES
dbo;v_MD_addresses;debtor number;nvarchar;50;YES
dbo;v_MD_addresses;distance;int;;YES
dbo;v_MD_addresses;Bonus;real;;YES
dbo;v_MD_addresses;ID type of address;int;;NO
dbo;v_MD_addresses;type of address;nvarchar;50;NO
dbo;v_MD_addresses;ID country;int;;NO
dbo;v_MD_addresses;country;nvarchar;50;NO
dbo;v_MD_addresses;country token;nvarchar;5;YES
dbo;v_MD_addresses;ID currency;int;;NO
dbo;v_MD_addresses;currency;nvarchar;50;NO
dbo;v_MD_addresses;exchange rate;float;;NO
dbo;v_MD_addresses;ID terms of payment;int;;NO
dbo;v_MD_addresses;terms of payment;nvarchar;50;NO
dbo;v_MD_addresses;discount;real;;YES
dbo;v_MD_addresses;number discount days;int;;YES
dbo;v_MD_addresses;number net days;int;;YES
dbo;v_MD_addresses;comment;nvarchar;255;YES
dbo;v_MD_addresses;active;bit;;NO
dbo;v_MD_addresses;date of last modification 1;datetime;;YES
dbo;v_MD_addresses;date of last modification 2;datetime;;YES
dbo;v_MD_addresses;date of last modification 3;datetime;;YES
dbo;v_MD_addresses;date of last modification 4;datetime;;YES
dbo;v_MD_addresses;TableNr;int;;NO
