TABLE_SCHEMA;TABLE_NAME;COLUMN_NAME;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;IS_NULLABLE;ORDINAL_POSITION
dbo;T_Bestellvorschlaege;IdArtikelVarianten;int;NULL;NO
dbo;T_Bestellvorschlaege;IdArtikeltyp;int;NULL;NO
dbo;T_Bestellvorschlaege;IdArtikelvariantenTyp;int;NULL;NO
dbo;T_BudgetAbsatzplan;IdProdArtikel;int;NULL;YES
dbo;T_CoexPos;IdArtikelvarianten;int;NULL;NO
dbo;T_EAIFakturaPositionen;IdArtikelvarianten;int;NULL;YES
dbo;T_EAIJournalAmo;IdArtikelvarianten;int;NULL;YES
dbo;T_EAIJournalBestellPosition;IdArtikelTyp;int;NULL;YES
dbo;T_EAIJournalBestellPosition;IdProduktionsArtikel;int;NULL;YES
dbo;T_EAIJournalBestellPosition;ProduktionsArtikelBez;nvarchar;50;YES
dbo;T_EAIJournalBestellPosition;IdArtikelVarianten;int;NULL;YES
dbo;T_EAIJournalBestellPosition;ArtikelVariantenBez;nvarchar;50;YES
dbo;T_EAIJournalBestellPosition;ArtikelVariantenAlias;nvarchar;100;YES
dbo;T_EAIJournalBestellPosition;KundenArtikelNummer;nvarchar;100;YES
dbo;T_EAIJournalBestellPosition;KundenArtikelBez;nvarchar;100;YES
dbo;T_EAIJournalBestellPosition;ArtikelTypBez;nvarchar;50;YES
dbo;T_EAIJournalBestellPosition;IdArtikelVariantenTyp;int;NULL;YES
dbo;T_EAIJournalBestellPosition;ArtikelVariantenTypBez;nvarchar;50;YES
dbo;T_EAIJournalLayout;IdArtikelvarianten;int;NULL;YES
dbo;T_EAIJournalLeistungsVorlageZuordnung;IdArtikelvarianten;int;NULL;YES
dbo;T_EAIJournalLieferPosition;LfdNrJeArtikelKunde;int;NULL;YES
dbo;T_EAIJournalTextVorlageZuordnung;IdArtikelvarianten;int;NULL;YES
dbo;T_EAIJournalWarenPosition;IdArtikelTyp;int;NULL;YES
dbo;T_EAIJournalWarenPosition;IdArtikelVarianten;int;NULL;YES
dbo;T_EAIJournalWarenPosition;ArtikelVariantenBez;nvarchar;50;YES
dbo;T_EAIJournalWarenPosition;ArtikelVariantenAlias;nvarchar;100;YES
dbo;T_EAIJournalWarenPosition;KundenArtikelNummer;nvarchar;100;YES
dbo;T_EAIJournalWarenPosition;KundenArtikelBez;nvarchar;100;YES
dbo;T_EAIJournalWarenPosition;IdProduktionsArtikel;int;NULL;YES
dbo;T_EAIJournalWarenPosition;ProduktionsArtikelBez;nvarchar;50;YES
dbo;T_EAIJournalWarenPosition;ArtikelGewicht;float;NULL;YES
dbo;T_EAIJournalWarenPosition;ArtikelTypBez;nvarchar;50;YES
dbo;T_EAIJournalWarenPosition;IdArtikelVariantenTyp;int;NULL;YES
dbo;T_EAIJournalWarenPosition;ArtikelVariantenTypBez;nvarchar;50;YES
dbo;T_EDIDokumentPositionen;IdArtikelvarianten;int;NULL;NO
dbo;T_EtikettenDefault;IdArtikelvarianten;int;NULL;YES
dbo;T_EtikettenDefault;ArtikelVariantenBez;nvarchar;50;YES
dbo;T_EtikettenDefault;ArtikelVariantenFarbBez;nvarchar;50;YES
dbo;T_EtikettenDruckJobs;IdArtikelvarianten;int;NULL;YES
dbo;T_EtikettenDruckJobs;Artikel_Bezeichnung;nvarchar;50;YES
dbo;T_EtikettenDruckJobs;Artikel_FarbBezeichnung;nvarchar;50;YES
dbo;T_EtikettenDruckJobs;Artikel_Aliasname;nvarchar;100;YES
dbo;T_EtikettenDruckJobs;Artikel_Zyklus;float;NULL;YES
dbo;T_EtikettenDruckJobs;Artikel_Gewicht;float;NULL;YES
dbo;T_EtikettenDruckJobs;Artikel_ArtikelvariantenTyp;nvarchar;50;YES
dbo;T_EtikettenDruckJobs;Artikel_PN;nvarchar;50;YES
dbo;T_EtikettenDruckJobs;Artikel_KdArtNr;nvarchar;100;YES
dbo;T_EtikettenDruckJobs;Artikel_KdArtBez;nvarchar;100;YES
dbo;T_EtikettenDruckJobs;Artikel_AnzStkJeKarton;int;NULL;YES
dbo;T_EtikettenDruckJobs;Artikel_AnzStkJePalette;int;NULL;YES
dbo;T_EtikettenDruckJobs;Artikel_Bemerkung;nvarchar;255;YES
dbo;T_EtikettenDruckJobs;Hauptmaterial_Aliasname;nvarchar;100;YES
dbo;T_EtikettenDruckJobs;Hauptmaterial_ArtikelvarianteTyp;nvarchar;50;YES
dbo;T_EtikettenDruckJobs;Barcode_IdArtikelvarianten;nvarchar;5;YES
dbo;T_EtikettenDruckJobs;Fertigware_Alias;nvarchar;100;YES
dbo;T_EtikettenDruckJobs;Rezeptur_Alias;nvarchar;255;YES
dbo;T_EtikettenGedruckt;IdArtikelvarianten;int;NULL;YES
dbo;T_EtikettenGedruckt;ArtikelVariantenBez;nvarchar;50;YES
dbo;T_EtikettenGedruckt;ArtikelVariantenFarbBez;nvarchar;50;YES
dbo;T_EtikettenGemappt;IdArtikelVariante;int;NULL;NO
dbo;T_EtikettenLog;IdArtikelvariante;int;NULL;YES
dbo;T_EtikettenVerworfen;IdArtikelvarianten;int;NULL;YES
dbo;T_EtikettenVerworfen;ArtikelVariantenBez;nvarchar;50;YES
dbo;T_EtikettenVerworfen;ArtikelVariantenFarbBez;nvarchar;50;YES
dbo;T_ExportInventurAbweichungen;IdArtikelVarianten;int;NULL;NO
dbo;T_ExportLagerBestand;IdArtikelVarianten;int;NULL;NO
dbo;T_ExportLagerDauer;IdArtikelVarianten;int;NULL;NO
dbo;T_ExportVerpackungskosten;IdArtikelVarianten;int;NULL;NO
dbo;T_ExportVerpackungsVerhaeltnisse;IdArtikelVarianten;int;NULL;NO
dbo;T_Fertigungsmittel;IdArtikelvariantenTyp;int;NULL;YES
dbo;T_FuellLose;KdArtikelNr;nvarchar;50;YES
dbo;T_FuellLose;IdArtikelVariante;int;NULL;NO
dbo;T_FuellLoseJeProdTag;IdArtikelVariante;int;NULL;NO
dbo;T_FuellLosHistorie;KdArtikelNr;nvarchar;50;YES
dbo;T_FuellLosHistorie;IdArtikelVariante;int;NULL;NO
dbo;T_HistoryEK;IdArtikelvarianten;int;NULL;NO
dbo;T_HistoryEKImport;IdArtikelvarianten;int;NULL;NO
dbo;T_HistoryEKProtokoll;IdArtikelvarianten;int;NULL;NO
dbo;T_HistoryProduktionsdaten;ArtikelGewicht;float;NULL;NO
dbo;T_HistoryVK;IdArtikelvarianten;int;NULL;NO
dbo;T_HistoryVKImport;IdArtikelvarianten;int;NULL;NO
dbo;T_HistoryVKProtokoll;IdArtikelvarianten;int;NULL;NO
dbo;T_InhouseBewegungen;IdArtikelVariante;int;NULL;NO
dbo;T_InhouseLieferungen;IdArtikelVariante;int;NULL;NO
dbo;T_Konten;IdArtikelVarianten;int;NULL;NO
dbo;T_Konten;IdArtikelVariantenTyp;int;NULL;NO
dbo;T_Konten;IdArtikelTyp;int;NULL;NO
dbo;T_KundenAbrufBestaetigungen;IdArtikelvariante;int;NULL;NO
dbo;T_KundenAbrufe;IdArtikelvariante;int;NULL;NO
dbo;T_KundenAbrufeHistorie;IdArtikelvariante;int;NULL;NO
dbo;T_KundenBestand;IdArtikelvariante;int;NULL;NO
dbo;T_KundenBestandHistorie;IdArtikelvariante;int;NULL;NO
dbo;T_LagerabgleichBarcodes;IdArtikelVariante;int;NULL;NO
dbo;T_LagerabgleichBarcodesIntern;IdArtikelVariante;int;NULL;NO
dbo;T_Lagerbestand;IdArtikelvarianten;int;NULL;YES
dbo;T_LBW;IdArtikelvarianten;int;NULL;YES
dbo;T_LBW_Archiv;IdArtikelvarianten;int;NULL;YES
dbo;T_LieferantenbewertungAbgrenzung;IdArtikelVarianten;int;NULL;NO
dbo;T_LieferantenReklamationsPositionen;IdArtikelvarianten;int;NULL;YES
dbo;T_Lieferungen;IdArtikelvarianten;int;NULL;NO
dbo;T_LogEUROLOG;IdArtikelVariante;int;NULL;NO
dbo;T_LS_ArtikelKlassifizierung;IdArtikelKlassifizierung;int;NULL;NO
dbo;T_LS_ArtikelKlassifizierung;GUID;uniqueidentifier;NULL;YES
dbo;T_LS_ArtikelKlassifizierung;IdProdBereich;int;NULL;YES
dbo;T_LS_ArtikelKlassifizierung;IdProdArtikel;int;NULL;YES
dbo;T_LS_ArtikelKlassifizierung;IdArtikelVariante;int;NULL;YES
dbo;T_LS_ArtikelKlassifizierung;Klassifizierung;nvarchar;250;YES
dbo;T_LS_ArtikelKlassifizierung;Bemerkung;nvarchar;250;YES
dbo;T_LS_ArtikelKlassifizierung;Add_User;nvarchar;50;YES
dbo;T_LS_ArtikelKlassifizierung;Add_Date;datetime;NULL;YES
dbo;T_LS_ArtikelKlassifizierung;Upd_User;nvarchar;50;YES
dbo;T_LS_ArtikelKlassifizierung;Upd_Date;datetime;NULL;YES
dbo;T_LS_Reservierungen;IdArtikelVariante;int;NULL;YES
dbo;T_LS_SteuerungFIFO;IdArtikelVariante;int;NULL;YES
dbo;T_Maschinen_ProdPlanungen;IdArtikelvarianten;int;NULL;YES
dbo;T_Maschinen_ProdPlanungen;KundenArtikelNummer;nvarchar;100;YES
dbo;T_Maschinen_ProdPlanungen;KundenArtikelBez;nvarchar;100;YES
dbo;T_Maschinen_ProdPlanungen;ArtikelVariantenBez;nvarchar;50;YES
dbo;T_Maschinen_ProdPlanungen;ArtikelVariantenFarbBez;nvarchar;50;YES
dbo;T_MaterialBedarf;IdArtikelVarianten;int;NULL;NO
dbo;T_MaterialBedarf;IdArtikelTyp;int;NULL;NO
dbo;T_MaterialProdPlanungenJeProdTag;IdArtikelTyp;int;NULL;NO
dbo;T_MaterialProdPlanungenJeProdTag;IdArtikelvariantenTyp;int;NULL;NO
dbo;T_MaterialReservierungen;IdArtikelVarianten;int;NULL;YES
dbo;T_PA_Werkzeug;IdProdArtikel;int;NULL;NO
dbo;T_PDE;IdArtikelvarianten;int;NULL;YES
dbo;T_ProdArtikel;IdProdArtikel;int;NULL;NO
dbo;T_ProdArtikel;IdArtikelvariantenTyp;int;NULL;YES
dbo;T_ProdArtikel;IdProdArtikelgruppe;int;NULL;YES
dbo;T_ProdArtikel;Bezeichnung;nvarchar;50;NO
dbo;T_ProdArtikel;Volumen;int;NULL;YES
dbo;T_ProdArtikel;Artikelzeichnungsnummer;nvarchar;50;YES
dbo;T_ProdArtikel;Kundenbezeichnung;nvarchar;50;YES
dbo;T_ProdArtikel;IdMengeneinheit;int;NULL;YES
dbo;T_ProdArtikel;IdPreiseinheit;int;NULL;YES
dbo;T_ProdArtikel;StkjeLKW;int;NULL;YES
dbo;T_ProdArtikel;Fahrtkosten;int;NULL;YES
dbo;T_ProdArtikel;Bemerkung;nvarchar;255;YES
dbo;T_ProdArtikel;Aktiv;bit;NULL;NO
dbo;T_ProdArtikel;Add_User;nvarchar;50;YES
dbo;T_ProdArtikel;Add_Date;datetime;NULL;YES
dbo;T_ProdArtikel;Upd_User;nvarchar;50;YES
dbo;T_ProdArtikel;Upd_Date;datetime;NULL;YES
dbo;T_ProdArtikel;TabellenNr;int;NULL;NO
dbo;T_ProdArtikel;StdArtikel;int;NULL;YES
dbo;T_ProdArtikel;IdASMProdArtikel;uniqueidentifier;NULL;YES
dbo;T_ProdArtikel;IdProdBereich;int;NULL;YES
dbo;T_ProdArtikel;IdVerkaufsProdukt;int;NULL;YES
dbo;T_ProdArtikelgruppe;IdProdArtikelgruppe;int;NULL;NO
dbo;T_ProdArtikelgruppe;Bezeichnung;nvarchar;50;NO
dbo;T_ProdArtikelgruppe;Bermerkung;nvarchar;50;YES
dbo;T_ProdArtikelgruppe;Aktiv;bit;NULL;NO
dbo;T_ProdArtikelgruppe;Add_User;nvarchar;50;YES
dbo;T_ProdArtikelgruppe;Add_Date;datetime;NULL;YES
dbo;T_ProdArtikelgruppe;Upd_User;nvarchar;50;YES
dbo;T_ProdArtikelgruppe;Upd_Date;datetime;NULL;YES
dbo;T_ProdArtikelgruppe;TabellenNr;int;NULL;NO
dbo;T_ProdDaten;IdArtikelvarianten;int;NULL;YES
dbo;T_ProdDaten_Archiv;IdArtikelvarianten;int;NULL;YES
dbo;T_ProdPlanung;IdArtikelvarianten;int;NULL;NO
dbo;T_ProdPlanung;IdProdArtikel;int;NULL;NO
dbo;T_ProdPlanungHistory;IdArtikelvarianten;int;NULL;NO
dbo;T_ProdPlanungHistory;IdProdArtikel;int;NULL;NO
dbo;T_ProduktionInKundenperiode;IdArtikelvarianten;int;NULL;NO
dbo;T_ProduktionsRueckmeldungDaten;ArtikelGewicht;float;NULL;NO
dbo;T_ProduktionsRueckmeldungDaten;SollArtikelGewicht;float;NULL;NO
dbo;T_ProduktionsRueckmeldungen;IdArtikelvarianten;int;NULL;NO
dbo;T_Prognosen;IdArtikelvariante;int;NULL;NO
dbo;T_PrognosenHistorie;IdArtikelvariante;int;NULL;NO
dbo;T_QueueExterneOperationen;ArtikelBarcode;nvarchar;50;NO
dbo;T_RahmenBestellungPosition;IdArtikelvarianten;int;NULL;NO
dbo;T_Rez;Alias;nvarchar;255;YES
dbo;T_RezPos;IdArtikelvarianten;int;NULL;YES
dbo;T_SperrJournal;IdArtikelvarianten;int;NULL;NO
dbo;T_tmpAlplaPlanning_Materialvorschau;IdArtikelvariantenTyp;int;NULL;YES
dbo;T_tmpAlplaPlanning_Materialvorschau;ArtikelMenge;int;NULL;YES
dbo;T_tmpAmoWerkzeug;IdProdArtikel;int;NULL;NO
dbo;T_tmpAmoWerkzeug;ProdArtikelBez;nvarchar;50;NO
dbo;T_TmpArtikelliste;IDAdressen;int;NULL;YES
dbo;T_TmpArtikelliste;AdressenBezeichnung;nvarchar;255;YES
dbo;T_TmpArtikelliste;PostKZ;nvarchar;50;YES
dbo;T_TmpArtikelliste;PLZ;nvarchar;50;YES
dbo;T_TmpArtikelliste;Ort;nvarchar;50;YES
dbo;T_TmpArtikelliste;Strasse;nvarchar;50;YES
dbo;T_TmpArtikelliste;IdArtikelVarianten;int;NULL;YES
dbo;T_TmpArtikelliste;AVBezeichnung;nvarchar;50;YES
dbo;T_TmpArtikelliste;FarbBezeichnung;nvarchar;50;YES
dbo;T_TmpArtikelliste;Volumen;int;NULL;YES
dbo;T_TmpArtikelliste;ArtikelGewicht;real;NULL;YES
dbo;T_TmpArtikelliste;Bemerkung;nvarchar;50;YES
dbo;T_TmpArtikelliste;FremdKey;nvarchar;50;YES
dbo;T_TmpArtikelliste;VKPreis;float;NULL;YES
dbo;T_TmpArtikelliste;GueltigabDatum;datetime;NULL;YES
dbo;T_TmpArtikelliste;MPB;float;NULL;YES
dbo;T_TmpArtikelliste;Diverses1;float;NULL;YES
dbo;T_TmpArtikelliste;Waehrung;nvarchar;50;YES
dbo;T_TmpArtikelliste;Fracht;float;NULL;YES
dbo;T_TmpArtikelliste;Verpackung;float;NULL;YES
dbo;T_TmpArtikelliste;Zyklus;real;NULL;YES
dbo;T_TmpArtikelliste;Nestzahl;int;NULL;YES
dbo;T_TmpArtikelliste;Hauptmaterial;nvarchar;30;YES
dbo;T_TmpArtikelliste;Amo;float;NULL;YES
dbo;T_TmpArtikelliste;Aufbringung;float;NULL;YES
dbo;T_TmpArtikelliste;Deko;float;NULL;YES
dbo;T_tmpArtikelRezeptur;IdRez;int;NULL;YES
dbo;T_tmpArtikelRezeptur;IdAv;int;NULL;YES
dbo;T_tmpArtikelRezeptur;AvBezeichnung;nvarchar;99;YES
dbo;T_tmpArtikelRezeptur;AvFremdkey;nvarchar;99;YES
dbo;T_tmpArtikelRezeptur;IdFm;int;NULL;YES
dbo;T_tmpArtikelRezeptur;FmBezeichnung;nvarchar;99;YES
dbo;T_tmpArtikelRezeptur;FmFremdkey;nvarchar;99;YES
dbo;T_tmpArtikelRezeptur;FmAvTyp;int;NULL;YES
dbo;T_tmpArtikelRezeptur;Anteil;float;NULL;YES
dbo;T_tmpArtikelRezeptur;Mengeneinheit;nvarchar;50;YES
dbo;T_tmpBarcode_EtikettenStatistik;IdProdArtikel;int;NULL;YES
dbo;T_tmpBarcode_EtikettenStatistik;ProdArtikel_Bezeichnung;nvarchar;100;YES
dbo;T_tmpBarcode_EtikettenStatistik;IdArtikelvariante;int;NULL;YES
dbo;T_tmpBarcode_EtikettenStatistik;Artikel_Bezeichnung;nvarchar;100;YES
dbo;T_tmpBudget_eMis_Positionen;bpos_artikel_id;int;NULL;YES
dbo;T_tmpBudget_eMis_Positionen;bpos_artikel_bez;nvarchar;100;YES
dbo;T_tmpBudget_eMis_Positionen;bpos_artikelpreis_inklAmo;float;NULL;YES
dbo;T_tmpBudget_eMis_WerkzeugAMO;wamo_artikel_id;int;NULL;YES
dbo;T_tmpBudget_eMis_WerkzeugAMO;wamo_artikel_bez;nvarchar;100;YES
dbo;T_tmpBudgetAbsatzplan;IdArtikelvarianten;int;NULL;YES
dbo;T_tmpBudgetAbsatzplanSelect;IdProdArtikel;int;NULL;YES
dbo;T_tmpBudgetAbsatzplanUebersicht;IdArtikelvarianten;int;NULL;YES
dbo;T_tmpBudgetAbsatzplanUebersicht;IdProdArtikel;int;NULL;YES
dbo;T_tmpBudgetAmo;IdProdArtikel;int;NULL;YES
dbo;T_tmpBudgetArtikelRezeptur;BudgetJahr;int;NULL;YES
dbo;T_tmpBudgetArtikelRezeptur;IdRez;int;NULL;YES
dbo;T_tmpBudgetArtikelRezeptur;RezBezeichnung;nvarchar;50;YES
dbo;T_tmpBudgetArtikelRezeptur;IdFM;int;NULL;YES
dbo;T_tmpBudgetArtikelRezeptur;FMBez;nvarchar;100;YES
dbo;T_tmpBudgetArtikelRezeptur;Anteil;float;NULL;YES
dbo;T_tmpBudgetArtikelRezeptur;Mengeneinheit;nvarchar;50;YES
dbo;T_tmpBudgetArtikelRezeptur;EKPreis;float;NULL;YES
dbo;T_tmpBudgetArtikelRezeptur;FWEkPreis;float;NULL;YES
dbo;T_tmpBudgetArtikelRezeptur;GueltigabDatum;datetime;NULL;YES
dbo;T_tmpBudgetArtikelRezeptur;MPB;float;NULL;YES
dbo;T_tmpBudgetArtikelRezeptur;FWMPB;float;NULL;YES
dbo;T_tmpBudgetArtikelRezeptur;IdLieferant;int;NULL;YES
dbo;T_tmpBudgetArtikelRezeptur;MaterialMischpreis;float;NULL;YES
dbo;T_tmpBudgetArtikelRezeptur;FWMaterialMischpreis;float;NULL;YES
dbo;T_tmpBudgetArtikelRezeptur;IdArtikelvarianten;int;NULL;YES
dbo;T_tmpBudgetArtikelRezeptur;AVBez;nvarchar;150;YES
dbo;T_tmpBudgetArtikelRezeptur;IdKunde;int;NULL;YES
dbo;T_tmpBudgetArtikelRezeptur;Kundenbez;nvarchar;150;YES
dbo;T_tmpBudgetArtikelRezeptur;IdAvTyp;int;NULL;YES
dbo;T_tmpBudgetArtikelRezeptur;Waehrung;nvarchar;50;YES
dbo;T_tmpBudgetArtikelRezeptur;Benutzer;nvarchar;50;YES
dbo;T_tmpBudgetASP;IdArtikelvarianten;int;NULL;YES
dbo;T_tmpBudgetParameter;AnzahlArtikel;int;NULL;YES
dbo;T_tmpBudgetParameter;BezArtikel;nvarchar;150;YES
dbo;T_tmpBudgetPlanquote;IdProdArtikel;int;NULL;YES
dbo;T_tmpBudgetSkontoBonus;IdProdArtikel;int;NULL;YES
dbo;T_tmpBudgetVerpackungFracht;IdArtikelvariante;int;NULL;YES
dbo;T_tmpBudgetVerpackungFracht;IdProdartikel;int;NULL;YES
dbo;T_TmpEkPreisErhoehung;IdArtikelvarianten;int;NULL;NO
dbo;T_TmpEkPreisProt;IdArtikelvarianten;int;NULL;NO
dbo;T_TmpFertigungsmittel;IdArtikelvarianten;int;NULL;YES
dbo;T_TmpFertigungsmittel;IdArtikelVariantenTyp;int;NULL;YES
dbo;T_TmpHauptMat;IdArtikelvarianten;int;NULL;YES
dbo;T_TmpHauptMat;IdArtikelvariantenTyp;int;NULL;YES
dbo;T_TmpHauptMat;IdArtikeltyp;int;NULL;YES
dbo;T_TmpMatVerbrauch;IdArtikelvarianten;int;NULL;YES
dbo;T_TmpMatVerbrauch;IdArtikelvariantenTyp;int;NULL;YES
dbo;T_TmpMatVerbrauch;IdArtikeltyp;int;NULL;YES
dbo;T_TmpMBV;IdArtikelvariantenTyp;int;NULL;YES
dbo;T_TmpMBV;ArtikelMenge;int;NULL;YES
dbo;T_TmpMPB;IdArtikelvarianten;int;NULL;NO
dbo;T_TmpMPB;ArtikelGewicht;float;NULL;YES
dbo;T_TmpMPBProt;IdArtikelvarianten;int;NULL;NO
dbo;T_TmpMPBProt;ArtikelGewicht;float;NULL;YES
dbo;T_TmpPDDruckerei;IdArtikelvarianten;int;NULL;YES
dbo;T_TmpPreislisteVK;IdArtikelVarianten;int;NULL;YES
dbo;T_TmpPreislisteVK;ArtikelGewicht;real;NULL;YES
dbo;T_TmpProdBericht;T_Artikelvarianten_Bezeichnung;nvarchar;50;YES
dbo;T_TmpProdBericht;IdArtikelvarianten;int;NULL;YES
dbo;T_TmpProdBericht;IdProdArtikel;int;NULL;YES
dbo;T_TmpProdInformation;IdArtikelvarianten;int;NULL;YES
dbo;T_TmpProdInformation;T_Artikelvarianten_Bezeichnung;nvarchar;50;YES
dbo;T_TmpRezeptur;IdArtikelvarianten;int;NULL;YES
dbo;T_TmpRezPos;IdArtikelvarianten;int;NULL;YES
dbo;T_tmpVPKKontoAusnahmen;IdArtikelvariante;int;NULL;NO
dbo;T_tmpVPKKontoAusnahmen;Alias;nvarchar;200;YES
dbo;T_tmpVpkVorschrift;IdArtikelvariante;int;NULL;YES
dbo;T_tmpVpkVorschrift;BezArtikelvariante;nvarchar;100;YES
dbo;T_tmpVpkVorschrift;VKPreisArtikelvariante;float;NULL;YES
dbo;T_tmpVpkVorschrift;PreiseinheitArtikelvariante;int;NULL;YES
dbo;T_tmpVpkVorschrift;MengeneinheitArtikelvariante;nvarchar;50;YES
dbo;T_tmpVpkVorschrift;IdProdArtikel;int;NULL;YES
dbo;T_tmpVpkVorschrift;BezProdartikel;nvarchar;100;YES
dbo;T_TmpZaehlFM;IdArtikelvarianten;int;NULL;YES
dbo;T_TmpZaehlFM;IdArtikeltyp;int;NULL;YES
dbo;T_TmpZaehlFM;IdArtikelvariantenTyp;int;NULL;YES
dbo;T_TmpZaehlPA;IdArtikeltyp;int;NULL;YES
dbo;T_TmpZaehlPA;IdArtikelvarianten;int;NULL;YES
dbo;T_VpkKontenAusnahmen;IdArtikelvariante;int;NULL;NO
dbo;T_VpkPos;IdArtikelvarianten;int;NULL;NO
dbo;T_Wareneingaenge;IdArtikelVarianten;int;NULL;NO
dbo;T_ZentraleTollingVariante;IdZentraleTollingVariante;int;NULL;NO
dbo;V_AbfallAttribute;IdArtikelvarianten;int;NULL;NO
dbo;V_AbfallAttribute;ArtikelVariantenBez;nvarchar;50;YES
dbo;V_AbfallAttribute;IdArtikelvariantenTyp;int;NULL;NO
dbo;V_AbfallAttribute;ArtikelvariantenTypBez;nvarchar;50;NO
dbo;V_AbfallAttribute_BASIS;IdArtikelvarianten;int;NULL;NO
dbo;V_AbfallAttribute_BASIS;ArtikelVariantenBez;nvarchar;50;YES
dbo;V_AbfallAttribute_BASIS;IdArtikelvariantenTyp;int;NULL;NO
dbo;V_AbfallAttribute_BASIS;ArtikelvariantenTypBez;nvarchar;50;NO
dbo;V_AbfallLagerBuchungen;IdArtikelVarianten;int;NULL;NO
dbo;V_AbfallLagerBuchungen;IdArtikelVariantenTyp;int;NULL;NO
dbo;V_AbfallLagerBuchungen;IdArtikelTyp;int;NULL;NO
dbo;V_AbfallLagerBuchungen;ArtikelVariantenBez;nvarchar;50;NO
dbo;V_AbfallLagerBuchungen;ArtikelVariantenAlias;nvarchar;100;NO
dbo;V_AbfallLagerBuchungen;ArtikelVariantenTypBez;nvarchar;50;NO
dbo;V_AbfallLagerBuchungen;ArtikelTypBez;nvarchar;50;NO
dbo;V_AbfallLagerBuchungen;RezAlias;nvarchar;255;NO
dbo;V_AbfallLagerBuchungen;ArtikelVarianteUrsprungBez;nvarchar;50;NO
dbo;V_AbfallLagerBuchungen;ArtikelVarianteUrsprungAlias;nvarchar;100;NO
dbo;V_AbfallmaterialGruppenHauptMaterialGruppen;IdArtikelvariantenTypAbfallmaterialGruppe;int;NULL;NO
dbo;V_AbfallmaterialGruppenHauptMaterialGruppen;IdArtikelvariantenTypHauptMaterialGruppe;int;NULL;NO
dbo;V_AbfallmaterialGruppenHauptMaterialGruppen_BASIS;IdArtikelvariantenTypAbfallmaterialGruppe;int;NULL;NO
dbo;V_AbfallmaterialGruppenHauptMaterialGruppen_BASIS;IdArtikelvariantenTypHauptMaterialGruppe;int;NULL;NO
dbo;V_AbfallmaterialGruppenHauptMaterialGruppen_BASIS;ArtikelvariantenTypAbfallmaterialGruppeBez;nvarchar;50;NO
dbo;V_AbfallmaterialGruppenHauptMaterialGruppen_BASIS;ArtikelvariantenTypHauptMaterialGruppeBez;nvarchar;50;NO
dbo;V_AbfallmaterialGruppenProdBereich;IdArtikelvariantenTyp;int;NULL;NO
dbo;V_AbfallmaterialGruppenProdBereich_BASIS;IdArtikelvariantenTyp;int;NULL;NO
dbo;V_AbfallmaterialGruppenProdBereich_BASIS;ArtikelvariantenTypBez;nvarchar;50;NO
dbo;V_Abrufe;IdArtikelVarianten;int;NULL;NO
dbo;V_Abrufe;IdArtikelVariantenTyp;int;NULL;NO
dbo;V_Abrufe;IdArtikelTyp;int;NULL;NO
dbo;V_Abrufe;ArtikelVariantenBez;nvarchar;50;NO
dbo;V_Abrufe;ArtikelVariantenAlias;nvarchar;100;NO
dbo;V_Abrufe;ArtikelVariantenTypBez;nvarchar;50;NO
dbo;V_Abrufe;ArtikelTypBez;nvarchar;50;NO
dbo;V_AbrufeSuche;IdArtikelVarianten;int;NULL;NO
dbo;V_AbrufeSuche;IdArtikelVariantenTyp;int;NULL;NO
dbo;V_AbrufeSuche;IdArtikelTyp;int;NULL;NO
dbo;V_AbrufeSuche;ArtikelVariantenBez;nvarchar;50;NO
dbo;V_AbrufeSuche;ArtikelVariantenAlias;nvarchar;100;NO
dbo;V_AbrufeSuche;ArtikelVariantenTypBez;nvarchar;50;NO
dbo;V_AbrufeSuche;ArtikelTypBez;nvarchar;50;NO
dbo;V_AdressenHauptSuche;Alias;nvarchar;102;YES
dbo;V_AdressenNebenSuche;Alias;nvarchar;102;YES
dbo;V_AdressenSuche;Alias;nvarchar;102;YES
dbo;V_AktuellerLagerBestandDetail;IdArtikelVarianten;int;NULL;NO
dbo;V_AktuellerLagerBestandDetail;IdArtikelVariantenTyp;int;NULL;NO
dbo;V_AktuellerLagerBestandDetail;IdArtikelTyp;int;NULL;NO
dbo;V_AktuellerLagerBestandDetail;ArtikelVariantenBez;nvarchar;50;NO
dbo;V_AktuellerLagerBestandDetail;ArtikelVariantenAlias;nvarchar;100;NO
dbo;V_AktuellerLagerBestandDetail;ArtikelVariantenTypBez;nvarchar;50;NO
dbo;V_AktuellerLagerBestandDetail;ArtikelTypBez;nvarchar;50;NO
dbo;V_AktuellerLagerBestandDetail;RezAlias;nvarchar;255;NO
dbo;V_AktuellerLagerBestandVerkaufsArtikel;IdAktuellerLagerBestand;int;NULL;NO
dbo;V_AktuellerLagerBestandVerkaufsArtikel;Typ;int;NULL;NO
dbo;V_AktuellerLagerBestandVerkaufsArtikel;Datum;datetime;NULL;NO
dbo;V_AktuellerLagerBestandVerkaufsArtikel;IdKonto;int;NULL;NO
dbo;V_AktuellerLagerBestandVerkaufsArtikel;IdWarenlager;int;NULL;NO
dbo;V_AktuellerLagerBestandVerkaufsArtikel;IdKunde;int;NULL;NO
dbo;V_AktuellerLagerBestandVerkaufsArtikel;IdLieferAdresse;int;NULL;NO
dbo;V_AktuellerLagerBestandVerkaufsArtikel;MengeVpk;float;NULL;NO
