ServerName;DatabaseName;SQLServerVersion;QueryExecutedAt
----------;------------;----------------;---------------
AOVIA1VMS006;AlplaPROD_aovia1;Microsoft SQL Server 2022 (RTM-CU24) (KB5080999) - 16.0.4245.2 (X64) 
	Feb 25 2026 15:01:38 
	Copyright (C) 2022 Microsoft Corporation
	Standard Edition (64-bit) on Windows Server 2022 Standard 10.0 <X64> (Build 20348: ) (Hypervisor)
;2026-05-29 21:28:15.660

(1 rows affected)
SchemaName;SchemaId
----------;--------
AlplaAPP;5
AlplaREPORTBUDGET;6
db_accessadmin;16385
db_backupoperator;16389
db_datareader;16390
db_datawriter;16391
db_ddladmin;16387
db_denydatareader;16392
db_denydatawriter;16393
db_owner;16384
db_securityadmin;16386
dbo;1

(12 rows affected)
SchemaName;TableName;ApproxRowCount;CreatedDate;LastModifiedDate
dbo;T_AbfallmaterialGruppenHauptMaterialGruppen;37;2018-09-27 14:20:00.293;2026-05-20 11:44:09.277
dbo;T_AbfallmaterialGruppenProdBereich;57;2018-09-27 14:20:01.610;2026-05-20 11:44:09.303
dbo;T_AbfallNachfuellContainer;1;2018-09-27 14:20:00.680;2026-05-20 11:44:09.323
dbo;T_AbfallReinheiten;5;2018-09-27 14:19:59.280;2026-05-20 11:44:09.350
dbo;T_AbfallTypen;11;2018-09-27 14:19:59.080;2026-05-20 11:44:09.373
dbo;T_AbfallTypenAbfallHerkuenfte;106;2018-09-27 14:19:59.830;2026-05-20 11:44:09.407
dbo;T_AbfallVerwendungszwecke;4;2018-09-27 14:19:59.293;2026-05-20 11:44:09.427
dbo;T_Abrufe;4041;2018-09-27 14:20:00.077;2026-05-20 11:44:09.717
dbo;T_ActivityLog;166;2018-09-27 14:20:03.420;2026-05-20 11:44:09.507
dbo;T_ADGruppe_BenutzerRollen;151;2018-09-27 14:20:00.780;2026-05-20 11:44:09.503
dbo;T_ADGruppe_WindowsBenutzer;240;2018-09-27 14:20:00.533;2026-05-20 11:44:09.527
dbo;T_AdressBeziehungen;220;2018-09-27 14:19:59.700;2026-05-20 11:44:09.593
dbo;T_Adressen;111;2018-09-27 14:19:59.183;2026-05-20 11:44:09.960
dbo;T_Adressentyp;4;2018-09-27 14:19:59.933;2026-05-20 11:44:09.690
dbo;T_AktuellerLagerBestand;814;2018-09-27 14:19:59.693;2026-05-20 11:44:09.750
dbo;T_AlplaPRODViewWhitelist;729;2018-09-27 14:20:03.423;2018-09-27 14:20:03.423
dbo;T_AlternativHauptmaterialien;328;2018-09-27 14:20:02.620;2026-05-20 11:44:09.737
dbo;T_AlternativRezepturen;627;2018-09-27 14:19:59.203;2026-05-20 11:44:09.760
dbo;T_ApiLog;0;2023-10-31 13:59:06.323;2023-10-31 13:59:06.323
dbo;T_ArtikelKlassifikationen;9;2018-09-27 14:19:59.600;2026-05-20 11:44:10.073
dbo;T_Artikeltyp;6;2018-09-27 14:19:59.103;2026-05-20 11:44:10.100
dbo;T_Artikelvarianten;454;2018-09-27 14:19:59.133;2026-05-20 11:44:10.453
dbo;T_ArtikelvariantenTyp;36;2018-09-27 14:19:59.120;2026-05-20 11:44:10.207
dbo;T_ArtikelvariantenTyp_LadeEinheiten;0;2018-09-27 14:20:00.937;2026-05-20 11:44:10.217
dbo;T_AttachedMaterials;4;2021-08-29 16:10:42.007;2026-05-20 11:44:10.220
dbo;T_Auftraege;3850;2018-09-27 14:19:59.730;2026-05-20 11:44:10.433
dbo;T_AuftragsAbrufe;4041;2018-09-27 14:19:59.720;2026-05-20 11:44:10.687
dbo;T_AuftragsAbrufeHistorie;24;2018-09-27 14:19:59.953;2026-05-20 11:44:10.670
dbo;T_AuftragsBest;0;2018-09-27 14:20:02.770;2026-05-20 11:44:10.433
dbo;T_AuftragsKomponenten;46;2018-09-27 14:20:02.180;2026-05-20 11:44:10.507
dbo;T_AuftragsLeistungen;0;2018-09-27 14:20:01.903;2026-05-20 11:44:10.583
dbo;T_AuftragsPositionen;3998;2018-09-27 14:19:59.727;2026-05-20 11:44:10.823
dbo;T_AxIncasTransferQueueEntry;0;2022-03-13 17:08:22.950;2026-05-20 11:44:10.587
dbo;T_AxTransferQueueEntry;0;2021-08-15 16:07:37.943;2026-05-20 11:44:10.643
dbo;T_AXWebServices;13;2019-06-29 08:24:21.123;2026-05-20 11:44:10.760
dbo;T_Benutzer;155;2018-09-27 14:19:59.480;2026-05-20 11:44:10.873
dbo;T_Benutzer_Module;644;2018-09-27 14:20:01.300;2026-05-20 11:44:10.867
dbo;T_BenutzerEinstellungen;16;2018-09-27 14:20:02.950;2026-05-20 11:44:10.873
dbo;T_BenutzerRollen;55;2018-09-27 14:20:01.293;2026-05-20 11:44:10.927
dbo;T_BerichtBerechtigungen;6;2018-09-27 14:20:03.407;2026-05-20 11:44:10.910
dbo;T_Berichte;9;2018-09-27 14:20:03.403;2026-05-20 11:44:10.940
dbo;T_BestandsGrenzen;0;2018-09-27 14:20:00.210;2026-05-20 11:44:11.020
dbo;T_BestellMengenGrenzen;0;2018-09-27 14:20:01.460;2026-05-20 11:44:11.040
dbo;T_Bestellpositionen;2623;2018-09-27 14:20:01.493;2026-05-20 11:44:11.190
dbo;T_BestellPositionenBewertungen;0;2018-09-27 14:20:02.970;2026-05-20 11:44:11.110
dbo;T_Bestellung;0;2018-09-27 14:20:01.980;2026-05-20 11:44:11.223
dbo;T_Bestellungen;2436;2018-09-27 14:20:01.490;2026-05-20 11:44:11.250
dbo;T_BestellungenJournal;2411;2018-09-27 14:20:02.800;2026-05-20 11:44:11.207
dbo;T_Bestellvorschlaege;0;2018-09-27 14:20:01.453;2026-05-20 11:44:11.353
dbo;T_Blaskopf;0;2018-09-27 14:20:00.147;2026-05-20 11:44:11.353
dbo;T_BlaskopfNummern;5289;2018-09-27 14:20:00.673;2026-05-20 11:44:11.310
dbo;T_BlockingDefects;501;2018-09-27 14:20:02.567;2026-05-20 11:44:11.350
dbo;T_BlockingDefectsGroups;36;2018-09-27 14:20:02.300;2026-05-20 11:44:11.367
dbo;T_BlockingOrders;116;2018-09-27 14:20:00.380;2026-05-20 11:44:11.473
dbo;T_BlockingOrders_Positions;1602;2018-09-27 14:20:00.370;2026-05-20 11:44:11.473
dbo;T_BlockingOrdersAdditionalDefects;4;2018-09-27 14:20:02.830;2026-05-20 11:44:11.460
dbo;T_BuchungsGruende;25;2018-09-27 14:20:03.400;2026-05-20 11:44:11.507
dbo;T_BudgetAbsatzplan;123;2018-09-27 14:20:03.083;2026-05-20 11:44:11.583
dbo;T_BudgetAbsatzplanDetails;247;2018-09-27 14:20:03.427;2026-05-20 11:44:11.593
dbo;T_BudgetBlaskopf;0;2018-09-27 14:20:03.143;2026-05-20 11:44:11.637
dbo;T_BudgetEinstellungen;12;2018-09-27 14:20:03.117;2026-05-20 11:44:11.643
dbo;T_BudgetMaschinentypen;14;2018-09-27 14:20:03.027;2026-05-20 11:44:11.647
dbo;T_CoexPos;0;2018-09-27 14:20:01.957;2026-05-20 11:44:11.687
dbo;T_CoexSchichten;0;2018-09-27 14:20:01.480;2026-05-20 11:44:11.727
dbo;T_ComplaintPositions;42;2020-03-14 09:37:33.983;2026-05-20 11:44:11.843
dbo;T_EAIFakturaLeistungen;0;2018-09-27 14:20:03.430;2026-05-20 11:44:11.907
dbo;T_EAIFakturaPositionen;0;2018-09-27 14:20:03.433;2026-05-20 11:44:12.157
dbo;T_EAIJournal;12640;2018-09-27 14:19:59.547;2026-05-20 11:44:12.320
dbo;T_EAIJournalAdresse;50560;2018-09-27 14:19:59.837;2026-05-20 11:44:12.367
dbo;T_EAIJournalAmo;0;2018-09-27 14:20:03.437;2026-05-20 11:44:12.163
dbo;T_EAIJournalBeleg;0;2018-09-27 14:20:03.440;2026-05-20 11:44:12.153
dbo;T_EAIJournalBestellPosition;4392;2018-09-27 14:19:59.553;2026-05-20 11:44:12.507
dbo;T_EAIJournalEx;0;2018-09-27 14:20:03.447;2018-09-27 14:20:03.447
dbo;T_EAIJournalLayout;0;2018-09-27 14:20:01.523;2026-05-20 11:44:12.283
dbo;T_EAIJournalLeistungsPosition;0;2018-09-27 14:20:00.880;2026-05-20 11:44:12.450
dbo;T_EAIJournalLeistungsVorlageZuordnung;0;2018-09-27 14:20:00.050;2026-05-20 11:44:12.337
dbo;T_EAIJournalLieferPosition;129885;2018-09-27 14:20:01.217;2026-05-20 11:44:12.427
dbo;T_EAIJournalPosition;13901;2018-09-27 14:19:59.560;2026-05-20 11:44:12.950
dbo;T_EAIJournalSynch;11882;2018-09-27 14:20:00.427;2026-05-20 11:44:12.527
dbo;T_EAIJournalText;0;2018-09-27 14:20:02.087;2026-05-20 11:44:12.577
dbo;T_EAIJournalTextPosition;0;2018-09-27 14:20:03.463;2026-05-20 11:44:12.587
dbo;T_EAIJournalTextVorlageZuordnung;0;2018-09-27 14:20:02.173;2026-05-20 11:44:12.607
dbo;T_EAIJournalWarenPosition;14433;2018-09-27 14:20:00.863;2026-05-20 11:44:13.223
dbo;T_EAIKundenAbrufBestaetigungen;0;2018-09-27 14:20:02.767;2026-05-20 11:44:12.773
dbo;T_EAIKundenAbrufe;0;2018-09-27 14:20:01.713;2026-05-20 11:44:12.843
dbo;T_EAIKundenBestand;0;2018-09-27 14:20:00.857;2026-05-20 11:44:12.893
dbo;T_EAIMandanten;0;2018-09-27 14:20:03.467;2026-05-20 11:44:13.183
dbo;T_EAIPrognosen;0;2018-09-27 14:20:02.600;2026-05-20 11:44:12.987
dbo;T_EDIDifferenzen;0;2019-06-15 08:08:20.610;2026-05-20 11:44:12.983
dbo;T_EDIDokumente;1222;2018-09-27 14:20:01.800;2026-05-20 11:44:13.107
dbo;T_EDIDokumentPositionen;1457;2018-09-27 14:20:01.793;2026-05-20 11:44:13.160
dbo;T_EDIKonfigurationen;3;2018-09-27 14:20:00.430;2026-05-20 11:44:13.093
dbo;T_EDIPositionDetails;16638;2018-09-27 14:20:01.790;2026-05-20 11:44:13.140
dbo;T_EDIRouting;3;2018-09-27 14:19:59.903;2026-05-20 11:44:13.127
dbo;T_EDIUpload;5462;2018-09-27 14:19:59.907;2026-05-20 11:44:13.157
dbo;T_EingesetzteRessourcen;0;2018-09-27 14:20:00.137;2026-05-20 11:44:13.200
dbo;T_EinkaufsPreise;0;2018-09-27 14:20:01.937;2026-05-20 11:44:13.260
dbo;T_EntladeAuftraege;0;2018-09-27 14:20:01.883;2026-05-20 11:44:13.307
dbo;T_EntladePlanungen;0;2018-09-27 14:20:00.100;2026-05-20 11:44:13.323
dbo;T_EntladePositionen;0;2018-09-27 14:20:00.097;2026-05-20 11:44:13.353
dbo;T_EtikettenDefault;148;2018-09-27 14:20:03.470;2026-05-20 11:44:13.557
dbo;T_EtikettenDrucker;12;2018-09-27 14:20:00.110;2026-05-20 11:44:13.453
dbo;T_EtikettenDruckJobs;0;2018-09-27 14:20:01.270;2026-05-20 11:44:14.157
dbo;T_EtikettenDruckJobsSystem;0;2018-09-27 14:20:03.477;2026-05-20 11:44:13.620
dbo;T_EtikettenDummy;69;2018-09-27 14:20:01.197;2026-05-20 11:44:13.617
dbo;T_EtikettenGedruckt;178745;2018-09-27 14:19:59.363;2026-05-20 11:44:13.977
dbo;T_EtikettenGemappt;15784;2018-09-27 14:20:00.360;2026-05-20 11:44:13.927
dbo;T_EtikettenHistorie;194598;2018-09-27 14:19:59.417;2026-05-20 11:44:13.793
dbo;T_EtikettenLayouts;13;2018-09-27 14:19:59.657;2026-05-20 11:44:13.823
dbo;T_EtikettenLog;0;2018-09-27 14:20:01.027;2026-05-20 11:44:13.863
dbo;T_EtikettenPalettenKartons;21866;2018-09-27 14:19:59.430;2026-05-20 11:44:13.873
dbo;T_EtikettenSperrgruende;1;2018-09-27 14:20:00.063;2026-05-20 11:44:13.923
dbo;T_EtikettenVerworfen;0;2018-09-27 14:20:00.757;2026-05-20 11:44:14.240
dbo;T_ExportInventurAbweichungen;0;2018-09-27 14:20:03.480;2026-05-20 11:44:14.023
dbo;T_ExportLagerBestand;0;2018-09-27 14:20:03.483;2026-05-20 11:44:14.067
dbo;T_ExportLagerDauer;0;2018-09-27 14:20:03.487;2026-05-20 11:44:14.107
dbo;T_ExportPalettenBewegungenLager;0;2018-09-27 14:20:03.497;2026-05-20 11:44:14.120
dbo;T_ExportPalettenBewegungenLKW;0;2018-09-27 14:20:03.490;2026-05-20 11:44:14.150
dbo;T_ExportPalettenBewegungenProduktion;0;2018-09-27 14:20:03.500;2026-05-20 11:44:14.180
dbo;T_ExportSchnittstellen;1;2018-09-27 14:20:03.503;2026-05-20 11:44:14.243
dbo;T_ExportVerpackungskosten;0;2018-09-27 14:20:03.510;2026-05-20 11:44:14.277
dbo;T_ExportVerpackungsVerhaeltnisse;0;2018-09-27 14:20:03.507;2026-05-20 11:44:14.317
dbo;T_ExternalConfigurationStore;0;2018-09-27 14:20:03.513;2024-05-28 15:41:35.677
dbo;T_ExterneTools;2;2018-09-27 14:20:01.120;2026-05-20 11:44:14.350
dbo;T_ExterneToolsModule;6;2018-09-27 14:20:02.490;2026-05-20 11:44:14.373
dbo;T_Farben;35;2018-09-27 14:19:59.087;2026-05-20 11:44:14.413
dbo;T_Farbencode;19;2018-09-27 14:19:59.710;2026-05-20 11:44:14.417
dbo;T_Farbkategorien;32;2018-09-27 14:20:01.927;2026-05-20 11:44:14.467
dbo;T_FeatureSwitch;8;2018-09-27 14:20:00.240;2026-05-20 11:44:14.497
dbo;T_FeldText;0;2018-09-27 14:20:03.520;2026-05-20 11:44:14.577
dbo;T_Fertigungsmittel;218;2018-09-27 14:19:59.127;2026-05-20 11:44:14.667
dbo;T_FertigungsmittelAdditive;16;2018-09-27 14:19:59.083;2026-05-20 11:44:14.600
dbo;T_FertigungsmittelGruppen;89;2018-09-27 14:19:59.710;2026-05-20 11:44:14.630
dbo;T_FibuKonten;18;2018-09-27 14:19:59.100;2026-05-20 11:44:14.663
dbo;T_FuellLinien;0;2018-09-27 14:20:01.133;2026-05-20 11:44:14.693
dbo;T_FuellLose;0;2018-09-27 14:20:01.130;2026-05-20 11:44:14.767
dbo;T_FuellLose_ProdPlanung;0;2018-09-27 14:20:00.463;2026-05-20 11:44:14.737
dbo;T_FuellLoseJeProdTag;0;2018-09-27 14:20:01.153;2026-05-20 11:44:14.810
dbo;T_FuellLosHistorie;0;2018-09-27 14:20:01.963;2026-05-20 11:44:14.897
dbo;T_GravurNummern;1678;2018-09-27 14:20:01.170;2026-05-20 11:44:14.850
dbo;T_HistorieProtokoll;0;2018-09-27 14:20:03.523;2026-05-20 11:44:14.880
dbo;T_HistoryEK;563;2018-09-27 14:19:59.627;2026-05-20 11:44:15.000
dbo;T_HistoryEKImport;0;2018-09-27 14:20:02.070;2026-05-20 11:44:14.973
dbo;T_HistoryEKKunden;3;2018-09-27 14:19:59.623;2026-05-20 11:44:14.997
dbo;T_HistoryEKProtokoll;0;2018-09-27 14:20:01.813;2026-05-20 11:44:15.090
dbo;T_HistoryEKStaffel;0;2018-09-27 14:20:02.573;2026-05-20 11:44:15.107
dbo;T_HistoryProduktiondatenDetails;101006;2018-09-27 14:20:02.310;2026-05-20 11:44:15.077
dbo;T_HistoryProduktionsdaten;101006;2018-09-27 14:20:02.317;2026-05-20 11:44:15.133
dbo;T_HistoryStillstandsereignis;5010;2018-09-27 14:20:03.527;2026-05-20 11:44:15.157
dbo;T_HistoryTransportkosten;0;2018-09-27 14:20:01.110;2026-05-20 11:44:15.240
dbo;T_HistoryVK;1018;2018-09-27 14:19:59.443;2026-05-20 11:44:15.570
dbo;T_HistoryVKImport;0;2018-09-27 14:20:01.163;2026-05-20 11:44:15.423
dbo;T_HistoryVKProtokoll;0;2018-09-27 14:20:02.540;2026-05-20 11:44:15.613
dbo;T_Identifikation;0;2018-09-27 14:19:59.540;2026-05-20 11:44:15.417
dbo;T_Identifikation_EtikettenHistorie;0;2018-09-27 14:20:01.173;2026-05-20 11:44:15.443
dbo;T_IncomingGoodCustomerReturnAdditionalDefects;9;2020-03-14 09:37:33.980;2026-05-20 11:44:15.490
dbo;T_IncomingGoodCustomerReturns;22;2020-03-14 09:37:33.957;2026-05-20 11:44:15.597
dbo;T_InhouseBewegungen;0;2018-09-27 14:20:02.370;2026-05-20 11:44:15.630
dbo;T_InhouseLieferungen;0;2018-09-27 14:20:02.223;2026-05-20 11:44:15.707
dbo;T_Inventuren;2785;2018-09-27 14:20:00.980;2026-05-20 11:44:15.673
dbo;T_InventurPositionen;6965;2018-09-27 14:19:59.477;2026-05-20 11:44:15.733
dbo;T_Kalender;0;2018-09-27 14:20:03.150;2026-05-20 11:44:15.740
dbo;T_KalenderwochenSchichtdefinitionen;1884;2018-09-27 14:20:00.477;2026-05-20 11:44:15.893
dbo;T_Keykunden;549;2018-09-27 14:19:59.920;2026-05-20 11:44:15.933
dbo;T_KomponentenAusgaben;3050;2018-09-27 14:20:00.583;2026-05-20 11:44:16.027
dbo;T_KonsignationsBewegungen;0;2018-09-27 14:20:02.110;2026-05-20 11:44:16.107
dbo;T_Konten;2167;2018-09-27 14:19:59.300;2026-05-20 11:44:16.133
dbo;T_KontenHistorie;401802;2018-09-27 14:20:00.650;2026-05-20 11:44:16.173
dbo;T_KundenAbrufBestaetigungen;0;2018-09-27 14:20:02.823;2026-05-20 11:44:16.280
dbo;T_KundenAbrufe;0;2018-09-27 14:20:01.867;2026-05-20 11:44:16.443
dbo;T_KundenAbrufeHistorie;0;2018-09-27 14:20:02.943;2026-05-20 11:44:16.547
dbo;T_KundenBestand;0;2018-09-27 14:20:01.387;2026-05-20 11:44:16.680
dbo;T_KundenBestandHistorie;0;2018-09-27 14:20:02.453;2026-05-20 11:44:16.713
dbo;T_KundenBeziehungen;110;2018-09-27 14:20:01.253;2026-05-20 11:44:16.737
dbo;T_LadeAuftraege;6461;2018-09-27 14:19:59.507;2026-05-20 11:44:16.907
dbo;T_LadeEinheiten;5;2018-09-27 14:19:59.240;2026-05-20 11:44:16.760
dbo;T_LadePlanungen;6970;2018-09-27 14:19:59.520;2026-05-20 11:44:16.967
dbo;T_LadePositionen;127639;2018-09-27 14:20:00.330;2026-05-20 11:44:16.870
dbo;T_Lager;1;2018-09-27 14:20:01.947;2026-05-20 11:44:16.857
dbo;T_LagerabgleichBarcodes;0;2018-09-27 14:20:00.913;2026-05-20 11:44:16.907
dbo;T_LagerabgleichBarcodesExtern;0;2018-09-27 14:20:02.080;2026-05-20 11:44:16.913
dbo;T_LagerabgleichBarcodesIntern;0;2018-09-27 14:20:00.510;2026-05-20 11:44:16.950
dbo;T_LagerAbteilungen;10232;2018-09-27 14:19:59.220;2026-05-20 11:44:17.150
dbo;T_LagerAbteilungenInventuren;155;2018-09-27 14:20:00.180;2026-05-20 11:44:17.067
dbo;T_Lagerbestand;37;2018-09-27 14:20:03.307;2026-05-20 11:44:17.107
dbo;T_LagerBestandsHistorie;547911;2018-09-27 14:19:59.850;2026-05-20 11:44:17.180
dbo;T_LagerBuchungen;1091127;2018-09-27 14:19:59.637;2026-05-20 11:44:17.337
dbo;T_LagerFehler;857;2018-09-27 14:20:03.530;2026-05-20 11:44:17.230
dbo;T_LagerKonten;2221;2018-09-27 14:20:00.790;2026-05-20 11:44:17.297
dbo;T_LagerKontenArchiv;0;2018-09-27 14:20:03.537;2026-05-20 11:44:17.320
dbo;T_LagerLose;386679;2018-09-27 14:20:01.440;2026-05-20 11:44:17.280
dbo;T_LagerPlanungen;90683;2018-09-27 14:20:00.307;2026-05-20 11:44:17.460
dbo;T_LagerPositionen;12033;2018-09-27 14:19:59.863;2026-05-20 11:44:17.513
dbo;T_Layout;9;2018-09-27 14:20:01.283;2026-05-20 11:44:17.537
dbo;T_LBW;57667;2018-09-27 14:20:01.623;2026-05-20 11:44:17.503
dbo;T_LBW_Archiv;0;2018-09-27 14:20:03.367;2026-05-20 11:44:17.533
dbo;T_LBWTyp;8;2018-09-27 14:20:02.010;2026-05-20 11:44:17.547
dbo;T_Leistungseinheit;0;2018-09-27 14:20:03.540;2026-05-20 11:44:17.560
dbo;T_LeistungsVorlagen;1;2018-09-27 14:20:00.050;2026-05-20 11:44:17.660
dbo;T_LieferantenbewertungAbgrenzung;0;2018-09-27 14:20:00.263;2026-05-20 11:44:17.637
dbo;T_LieferantenBewertungen;0;2018-09-27 14:20:01.403;2026-05-20 11:44:17.793
dbo;T_LieferantenBewertungenHistorie;0;2018-09-27 14:20:03.547;2026-05-20 11:44:17.740
dbo;T_LieferantenReklamationen;0;2018-09-27 14:20:01.640;2026-05-20 11:44:17.750
dbo;T_LieferantenReklamationsPositionen;0;2018-09-27 14:20:01.643;2026-05-20 11:44:17.867
dbo;T_LieferBuchungen;189551;2018-09-27 14:19:59.743;2026-05-20 11:44:18.023
dbo;T_Lieferkonditionen;1;2018-09-27 14:19:59.593;2026-05-20 11:44:17.880
dbo;T_LieferKonten;623;2018-09-27 14:19:59.590;2026-05-20 11:44:17.990
dbo;T_LieferKontenArchiv;0;2018-09-27 14:20:03.540;2026-05-20 11:44:17.977
dbo;T_LieferPositionen;127588;2018-09-27 14:19:59.387;2026-05-20 11:44:18.157
dbo;T_Lieferscheine;0;2018-09-27 14:19:59.673;2026-05-20 11:44:18.143
dbo;T_LieferscheinLayouts;0;2018-09-27 14:20:03.380;2026-05-20 11:44:18.087
dbo;T_LieferscheinPositionen;0;2018-09-27 14:20:01.660;2026-05-20 11:44:18.160
dbo;T_Lieferungen;6224;2018-09-27 14:20:01.050;2026-05-20 11:44:18.217
dbo;T_LKWTypen;1;2018-09-27 14:20:01.107;2026-05-20 11:44:18.180
dbo;T_Localizer;5866;2018-09-27 14:20:03.560;2026-05-20 11:44:18.200
dbo;T_LocalizerDetail;84165;2018-09-27 14:20:03.550;2026-05-20 11:44:18.233
dbo;T_LocalizerNamespace;7225;2018-09-27 14:20:03.553;2026-05-20 11:44:18.227
dbo;T_LogBenutzer;6370;2018-09-27 14:20:00.283;2026-05-20 11:44:18.367
dbo;T_LogEUROLOG;0;2018-09-27 14:20:03.563;2026-05-20 11:44:18.363
dbo;T_LogHistorizeStocks;363408;2018-09-27 14:20:00.647;2026-05-20 11:44:18.337
dbo;T_LS_ArtikelKlassifizierung;0;2018-09-27 14:20:01.830;2026-05-20 11:44:18.407
dbo;T_LS_Reservierungen;0;2018-09-27 14:20:02.657;2026-05-20 11:44:18.463
dbo;T_LS_Steuerung;8;2018-09-27 14:20:01.310;2026-05-20 11:44:18.470
dbo;T_LS_SteuerungFIFO;0;2018-09-27 14:20:02.480;2026-05-20 11:44:18.507
dbo;T_Maschine;5;2018-09-27 14:20:00.120;2026-05-20 11:44:18.603
dbo;T_Maschine_Blaskopf;0;2018-09-27 14:20:01.690;2026-05-20 11:44:18.563
dbo;T_Maschine_EtikettenDrucker;12;2018-09-27 14:20:02.960;2026-05-20 11:44:18.590
dbo;T_Maschine_Werkzeug;6;2018-09-27 14:20:01.680;2026-05-20 11:44:18.627
dbo;T_Maschinen_FuellLinien;0;2018-09-27 14:20:02.207;2026-05-20 11:44:18.660
dbo;T_Maschinen_ProdPlanungen;8;2018-09-27 14:20:00.500;2026-05-20 11:44:18.933
dbo;T_MaschinenAnzahl;39;2018-09-27 14:20:00.950;2026-05-20 11:44:18.757
dbo;T_Maschinentyp;2;2018-09-27 14:20:00.970;2026-05-20 11:44:18.820
dbo;T_MaschinenTyp_eReporting;17;2018-09-27 14:20:00.963;2026-05-20 11:44:18.783
dbo;T_MaterialBedarf;0;2018-09-27 14:20:02.247;2026-05-20 11:44:18.953
dbo;T_MaterialPreparations;5;2021-08-29 16:10:38.707;2026-05-20 11:44:18.863
dbo;T_MaterialProdPlanungenJeProdTag;49649;2018-09-27 14:20:00.060;2026-05-20 11:44:18.967
dbo;T_MaterialReservierungen;246;2018-09-27 14:20:01.737;2026-05-20 11:44:19.030
dbo;T_Mengeneinheit;2;2018-09-27 14:19:59.110;2026-05-20 11:44:19.193
dbo;T_Module;18;2018-09-27 14:20:01.290;2026-05-20 11:44:19.280
dbo;T_ModulParameter;1;2018-09-27 14:20:03.567;2026-05-20 11:44:19.313
dbo;T_MPBBerechTyp;3;2018-09-27 14:20:03.370;2026-05-20 11:44:19.323
dbo;T_Mwst;2;2018-09-27 14:20:00.597;2026-05-20 11:44:19.373
dbo;T_PA_Werkzeug;60;2018-09-27 14:19:59.967;2026-05-20 11:44:19.410
dbo;T_PartnerWerke;0;2018-09-27 14:20:02.283;2026-05-20 11:44:19.427
dbo;T_PDE;140001;2018-09-27 14:19:59.397;2026-05-20 11:44:19.583
dbo;T_PDInputFehler;0;2018-09-27 14:20:03.260;2026-05-20 11:44:19.550
dbo;T_PDLBW;5353;2018-09-27 14:20:03.343;2026-05-20 11:44:19.517
dbo;T_PreformNummern;3241;2018-09-27 14:20:00.233;2026-05-20 11:44:19.563
dbo;T_Preiseinheit;2;2018-09-27 14:19:59.107;2026-05-20 11:44:19.603
dbo;T_ProdArtikel;40;2018-09-27 14:19:59.160;2026-05-20 11:44:19.740
dbo;T_ProdArtikelgruppe;3;2018-09-27 14:19:59.940;2026-05-20 11:44:19.697
dbo;T_ProdBereich;8;2018-09-27 14:19:59.153;2026-05-20 11:44:19.807
dbo;T_ProdBereich_eReporting;10;2018-09-27 14:19:59.890;2026-05-20 11:44:19.793
dbo;T_ProdDaten;25993;2018-09-27 14:19:59.980;2026-05-20 11:44:20.097
dbo;T_ProdDaten_Archiv;0;2018-09-27 14:20:03.250;2026-05-20 11:44:20.143
dbo;T_ProdPlanung;1950;2018-09-27 14:20:00.013;2026-05-20 11:44:20.317
